time_sec_index,time_sec_from_utc,UTC_Time,Accel_x_ms2,Accel_y_ms2,Accel_z_ms2,gyro_x_raw,gyro_y_raw,gyro_z_raw,dt_utc
120.28,121.867,2026-05-21 17:01:19.335,-1.8030780000000002,0.469899,9.67266,-1.6,-1.0,-2.9,0.0
120.3,121.868,2026-05-21 17:01:19.336,-1.7285220000000001,0.42183,9.633420000000001,-1.0,-0.8,-2.4,0.001
120.32000000000001,121.868,2026-05-21 17:01:19.336,-1.796211,0.417906,9.578484,-1.5,-1.2,-3.7,0.0
120.34,121.868,2026-05-21 17:01:19.336,-1.845261,0.486576,9.626553,-2.4,-0.3,-1.3,0.0
120.36,121.868,2026-05-21 17:01:19.336,-1.691244,0.496386,9.78057,-1.8,-0.3,-1.2,0.0
120.38,121.868,2026-05-21 17:01:19.336,-1.8070019999999998,0.397305,9.64323,0.0,-0.5,-2.5,0.0
120.4,121.868,2026-05-21 17:01:19.336,-1.6775100000000003,0.49050000000000005,9.783513000000001,-0.2,-1.0,-2.7,0.0
120.42,121.869,2026-05-21 17:01:19.337,-1.78542,0.425754,9.615762000000002,-0.9,-1.3,-1.8,0.001
120.44,121.869,2026-05-21 17:01:19.337,-1.7775720000000002,0.49442400000000003,9.670698,-0.9,-0.9,-1.8,0.0
120.46000000000001,121.869,2026-05-21 17:01:19.337,-1.7716859999999999,0.419868,9.582408000000001,-1.4,-1.7,-3.2,0.0
120.48,121.869,2026-05-21 17:01:19.337,-1.686339,0.5267970000000001,9.712881,-0.8,-0.8,-2.7,0.0
120.5,121.869,2026-05-21 17:01:19.337,-1.702035,0.5169870000000001,9.724653,-0.6,-0.1,-0.5,0.0
120.52,121.869,2026-05-21 17:01:19.337,-1.688301,0.4483170000000001,9.60399,-0.5,-1.2,-0.9,0.0
120.54,121.869,2026-05-21 17:01:19.337,-1.8413369999999998,0.5071770000000001,9.687375000000001,-1.7,0.0,-1.7,0.0
120.56,121.87,2026-05-21 17:01:19.338,-1.7147880000000002,0.530721,9.882594000000001,-3.7,-1.7,-3.9,0.001
120.58,121.87,2026-05-21 17:01:19.338,-1.8374130000000004,0.6660990000000001,9.882594000000001,-1.7,-1.5,-3.9,0.0
120.60000000000001,121.87,2026-05-21 17:01:19.338,-1.884501,0.599391,9.746235,0.6,0.1,-1.5,0.0
120.62,121.87,2026-05-21 17:01:19.338,-1.7589330000000003,0.34531200000000006,9.498042000000002,-0.4,-0.4,-1.9,0.0
120.64,121.87,2026-05-21 17:01:19.338,-1.826622,0.46008899999999997,9.575541,0.4,-0.9,-1.8,0.0
120.66,121.87,2026-05-21 17:01:19.338,-1.720674,0.347274,9.627534,-1.6,-0.4,-2.5,0.0
120.68,121.87,2026-05-21 17:01:19.338,-1.770705,0.474804,9.64323,0.1,-1.0,-1.4,0.0
120.7,121.871,2026-05-21 17:01:19.339,-1.671624,0.32373,9.719748,-4.5,-1.2,-4.0,0.001
120.72,121.871,2026-05-21 17:01:19.339,-1.6117830000000002,0.0981,9.479403,-3.6,-1.5,-4.0,0.0
120.74000000000001,121.871,2026-05-21 17:01:19.339,-1.5970680000000002,0.073575,9.394056,-0.9,-1.5,-1.8,0.0
120.76,121.871,2026-05-21 17:01:19.339,-1.619631,0.155979,9.396018,0.2,-1.2,-0.8,0.0
120.78,121.871,2026-05-21 17:01:19.339,-1.656909,0.45812700000000006,9.686394,1.2,-0.9,-0.1,0.0
120.8,121.871,2026-05-21 17:01:19.339,-1.815831,0.5925239999999999,9.768798,-0.1,-0.8,0.2,0.0
120.82000000000001,121.872,2026-05-21 17:01:19.340,-1.7432370000000001,0.41496299999999997,9.736425,0.2,-1.1,-1.6,0.001
120.84,121.872,2026-05-21 17:01:19.340,-1.748142,0.299205,9.65304,1.5,0.1,-0.6,0.0
120.86,121.872,2026-05-21 17:01:19.340,-1.7422560000000002,0.24034500000000003,9.597123,0.7,0.6,-0.2,0.0
120.88,121.872,2026-05-21 17:01:19.340,-1.571562,0.29135700000000003,9.667755000000001,-1.2,0.6,0.0,0.0
120.9,121.872,2026-05-21 17:01:19.340,-1.831527,0.506196,9.674622000000001,-0.2,-1.4,-2.7,0.0
120.92,121.872,2026-05-21 17:01:19.340,-1.7942490000000002,0.505215,9.699147,-0.8,-1.9,-3.4,0.0
120.94,121.872,2026-05-21 17:01:19.340,-1.8619380000000003,0.48951900000000004,9.70209,-0.1,-0.9,-2.1,0.0
120.96000000000001,121.872,2026-05-21 17:01:19.340,-1.623555,0.45714600000000005,9.786456000000001,-0.8,-1.7,-2.5,0.0
120.98,121.872,2026-05-21 17:01:19.340,-1.5225119999999999,0.40417200000000003,9.723672,-0.8,-1.6,-3.3,0.0
121.0,121.872,2026-05-21 17:01:19.340,-1.655928,0.46205100000000005,9.70209,-1.2,0.4,-0.5,0.0
121.02,121.873,2026-05-21 17:01:19.341,-1.658871,0.3924,9.73152,2.1,-0.2,-2.2,0.001
121.04,121.873,2026-05-21 17:01:19.341,-1.690263,0.44145,9.796266000000001,1.3,1.1,-0.4,0.0
121.06,121.873,2026-05-21 17:01:19.341,-1.750104,0.397305,9.617723999999999,1.6,0.0,-1.7,0.0
121.08,121.873,2026-05-21 17:01:19.341,-1.7716859999999999,0.502272,9.54513,-0.3,-0.3,-1.8,0.0
121.10000000000001,121.873,2026-05-21 17:01:19.341,-1.694187,0.419868,9.508833,0.7,0.1,-2.5,0.0
121.12,121.873,2026-05-21 17:01:19.341,-1.8236790000000003,0.5071770000000001,9.582408000000001,-0.7,-0.7,-2.1,0.0
121.14,121.873,2026-05-21 17:01:19.341,-1.886463,0.47088,9.60399,-0.8,0.6,-1.1,0.0
121.16,121.874,2026-05-21 17:01:19.342,-1.7098830000000003,0.38062799999999997,9.583389,-0.5,-0.6,-2.8,0.001
121.18,121.874,2026-05-21 17:01:19.342,-1.7108640000000002,0.405153,9.604971,-1.0,-1.1,-2.4,0.0
121.2,121.874,2026-05-21 17:01:19.342,-1.7147880000000002,0.413001,9.625572000000002,-1.1,-0.9,-2.7,0.0
121.22,121.874,2026-05-21 17:01:19.342,-1.715769,0.39338100000000004,9.536301000000002,-0.3,-0.3,-1.3,0.0
121.24000000000001,121.874,2026-05-21 17:01:19.342,-1.740294,0.429678,9.835506,-0.9,-1.7,-2.8,0.0
121.26,121.874,2026-05-21 17:01:19.342,-1.8079830000000003,0.46401299999999995,9.823734000000002,0.0,-0.4,-1.8,0.0
121.28,121.874,2026-05-21 17:01:19.342,-1.7177310000000001,0.408096,9.708957000000002,-1.9,-0.6,-2.2,0.0
121.3,121.875,2026-05-21 17:01:19.343,-1.770705,0.440469,9.610857000000001,0.7,-0.9,-0.9,0.001
121.32000000000001,121.875,2026-05-21 17:01:19.343,-1.7432370000000001,0.49246200000000007,9.696204,0.8,-0.9,-2.4,0.0
121.34,121.875,2026-05-21 17:01:19.343,-1.6176690000000002,0.437526,9.735444,0.1,-0.1,-2.3,0.0
121.36,121.875,2026-05-21 17:01:19.343,-1.7000730000000002,0.45910799999999996,9.754083,-0.5,0.0,-0.9,0.0
121.38,121.875,2026-05-21 17:01:19.343,-1.65789,0.405153,9.734463,-0.4,-0.3,-2.1,0.0
121.4,121.875,2026-05-21 17:01:19.343,-1.674567,0.29135700000000003,9.612819,-0.4,0.3,-0.9,0.0
121.42,121.876,2026-05-21 17:01:19.344,-1.831527,0.530721,9.767817,-0.8,-0.4,-2.6,0.001
121.44,121.876,2026-05-21 17:01:19.344,-1.747161,0.45910799999999996,9.707976,-1.6,0.0,-2.5,0.0
121.46000000000001,121.876,2026-05-21 17:01:19.344,-1.8923490000000003,0.5817330000000001,9.698166,-1.6,0.3,-0.2,0.0
121.48,121.876,2026-05-21 17:01:19.344,-1.770705,0.533664,9.720729,-0.4,0.5,0.2,0.0
121.5,121.876,2026-05-21 17:01:19.344,-1.739313,0.46303200000000005,9.691299,0.3,0.6,-0.3,0.0
121.52,121.876,2026-05-21 17:01:19.344,-1.701054,0.430659,9.735444,1.2,0.9,0.3,0.0
121.54,121.876,2026-05-21 17:01:19.344,-1.6255169999999999,0.2943,9.563769,0.0,0.4,-1.1,0.0
121.56,121.877,2026-05-21 17:01:19.345,-1.8423180000000003,0.565056,9.734463,-0.1,-0.5,-1.4,0.001
121.58,121.877,2026-05-21 17:01:19.345,-1.769724,0.532683,9.73152,1.2,0.0,-1.3,0.0
121.60000000000001,121.877,2026-05-21 17:01:19.345,-1.7589330000000003,0.413982,9.626553,1.7,0.1,-1.4,0.0
121.62,121.877,2026-05-21 17:01:19.345,-1.8629190000000002,0.557208,9.689337,-0.5,-0.8,-3.1,0.0
121.64,121.877,2026-05-21 17:01:19.345,-1.772667,0.28547100000000003,9.491175,-1.1,-0.1,-0.4,0.0
121.66,121.877,2026-05-21 17:01:19.345,-1.655928,0.349236,9.626553,-1.6,-0.5,-2.1,0.0
121.68,121.877,2026-05-21 17:01:19.345,-1.772667,0.320787,9.536301000000002,0.9,-0.2,-1.6,0.0
121.7,121.878,2026-05-21 17:01:19.346,-1.80504,0.52974,9.712881,-0.7,-1.7,-3.7,0.001
121.72,121.878,2026-05-21 17:01:19.346,-1.703997,0.464994,9.665793,-1.5,-3.0,-4.4,0.0
121.74000000000001,121.878,2026-05-21 17:01:19.346,-1.6314030000000002,0.34236900000000003,9.607914,-0.6,-1.8,-3.0,0.0
121.76,121.878,2026-05-21 17:01:19.346,-1.6294410000000001,0.295281,9.586332,0.3,-0.4,-2.1,0.0
121.78,121.878,2026-05-21 17:01:19.346,-1.720674,0.397305,9.68247,0.3,-0.9,-0.8,0.0
121.8,121.878,2026-05-21 17:01:19.346,-1.652004,0.46695600000000004,9.799209000000001,0.2,-1.4,-1.2,0.0
121.82000000000001,121.878,2026-05-21 17:01:19.346,-1.686339,0.535626,9.840411000000001,-0.5,0.0,-0.3,0.0
121.84,121.879,2026-05-21 17:01:19.347,-1.6932060000000002,0.44929800000000003,9.644211,0.8,-0.1,-0.1,0.001
121.86,121.879,2026-05-21 17:01:19.347,-1.7540280000000001,0.5032530000000001,9.719748,1.0,0.9,-0.7,0.0
121.88,121.879,2026-05-21 17:01:19.347,-1.6853580000000001,0.419868,9.526491000000002,0.2,-0.3,-1.7,0.0
121.9,121.879,2026-05-21 17:01:19.347,-1.7716859999999999,0.491481,9.717786,0.6,0.5,-1.2,0.0
121.92,121.879,2026-05-21 17:01:19.347,-1.753047,0.47284200000000004,9.611838,-1.2,-0.9,-2.5,0.0
121.94,121.879,2026-05-21 17:01:19.347,-1.830546,0.534645,9.778608,-1.1,-0.3,-1.5,0.0
121.96000000000001,121.879,2026-05-21 17:01:19.347,-1.7599140000000002,0.43262100000000003,9.553959,-1.0,0.0,-1.2,0.0
121.98,121.88,2026-05-21 17:01:19.348,-1.614726,0.48069000000000006,9.678546,-1.0,-0.7,-2.4,0.001
122.0,121.88,2026-05-21 17:01:19.348,-1.6618140000000001,0.505215,9.696204,-0.7,-1.0,-3.3,0.0
122.02,121.88,2026-05-21 17:01:19.348,-1.8521280000000002,0.496386,9.675603,-0.1,-0.7,-2.0,0.0
122.04,121.88,2026-05-21 17:01:19.348,-1.7451990000000002,0.424773,9.688356,0.4,-0.9,-2.8,0.0
122.06,121.88,2026-05-21 17:01:19.348,-1.694187,0.413982,9.713862,-0.2,0.5,-1.7,0.0
122.08,121.88,2026-05-21 17:01:19.348,-1.772667,0.440469,9.676584,-0.1,0.0,-0.6,0.0
122.10000000000001,121.88,2026-05-21 17:01:19.348,-1.819755,0.44145,9.632439,0.0,-0.7,-1.4,0.0
122.12,121.881,2026-05-21 17:01:19.349,-1.740294,0.46205100000000005,9.629496000000001,-1.4,0.0,-0.2,0.001
122.14,121.881,2026-05-21 17:01:19.349,-1.782477,0.38062799999999997,9.53532,0.0,-0.6,-2.5,0.0
122.16,121.881,2026-05-21 17:01:19.349,-1.6529850000000001,0.396324,9.645192000000002,1.4,-0.7,-1.6,0.0
122.18,121.881,2026-05-21 17:01:19.349,-1.7285220000000001,0.524835,9.720729,1.0,0.5,-0.7,0.0
122.2,121.881,2026-05-21 17:01:19.349,-1.776591,0.567999,9.772722000000002,0.2,0.4,-0.7,0.0
122.22,121.881,2026-05-21 17:01:19.349,-1.722636,0.5395500000000001,9.792342000000001,-0.9,-0.7,-2.0,0.0
122.24000000000001,121.881,2026-05-21 17:01:19.349,-1.7275410000000002,0.405153,9.604971,-0.6,-0.2,-1.0,0.0
122.26,121.882,2026-05-21 17:01:19.350,-1.731465,0.50031,9.680508,-0.3,-1.6,-2.7,0.001
122.28,121.882,2026-05-21 17:01:19.350,-1.900197,0.48951900000000004,9.663831,-1.3,1.8,0.1,0.0
122.3,121.882,2026-05-21 17:01:19.350,-1.6755480000000003,0.473823,9.70209,-1.9,0.1,0.6,0.0
122.32000000000001,121.882,2026-05-21 17:01:19.350,-1.9570950000000003,0.538569,9.656964,-1.3,0.2,-2.4,0.0
122.34,121.882,2026-05-21 17:01:19.350,-1.769724,0.543474,9.688356,1.2,-0.7,-2.3,0.0
122.36,121.882,2026-05-21 17:01:19.350,-1.570581,0.5032530000000001,9.773703,-0.7,-1.3,-2.1,0.0
122.38,121.882,2026-05-21 17:01:19.350,-1.789344,0.40417200000000003,9.497061,0.7,0.6,-0.8,0.0
122.4,121.883,2026-05-21 17:01:19.351,-1.7147880000000002,0.48461400000000004,9.694242000000001,-0.1,0.0,-1.0,0.001
122.42,121.883,2026-05-21 17:01:19.351,-1.753047,0.508158,9.697185000000001,0.0,-1.1,-2.8,0.0
122.44,121.883,2026-05-21 17:01:19.351,-1.820736,0.546417,9.64323,0.9,-0.5,-1.6,0.0
122.46000000000001,121.883,2026-05-21 17:01:19.351,-1.8737100000000002,0.446355,9.601047000000001,-0.3,-0.3,-1.7,0.0
122.48,121.883,2026-05-21 17:01:19.351,-1.8030780000000002,0.43850700000000004,9.639306000000001,-0.4,0.6,0.1,0.0
122.5,121.883,2026-05-21 17:01:19.351,-1.6029540000000002,0.4679370000000001,9.666774,-0.2,-0.5,-1.4,0.0
122.52,121.883,2026-05-21 17:01:19.351,-1.7913059999999998,0.48559500000000005,9.588294,0.5,-0.8,-1.0,0.0
122.54,121.884,2026-05-21 17:01:19.352,-1.835451,0.583695,9.80019,0.0,-2.4,-3.4,0.001
122.56,121.884,2026-05-21 17:01:19.352,-1.886463,0.45812700000000006,9.65304,0.4,-0.4,-1.5,0.0
122.58,121.884,2026-05-21 17:01:19.352,-1.718712,0.37081800000000004,9.627534,0.5,1.0,-0.8,0.0
122.60000000000001,121.884,2026-05-21 17:01:19.352,-1.637289,0.38749500000000003,9.599085,0.3,-0.6,-2.5,0.0
122.62,121.884,2026-05-21 17:01:19.352,-1.7638380000000002,0.552303,9.655002000000001,-0.3,-1.9,-3.2,0.0
122.64,121.884,2026-05-21 17:01:19.352,-1.864881,0.577809,9.686394,-0.4,0.0,-1.3,0.0
122.66,121.885,2026-05-21 17:01:19.353,-1.691244,0.5611320000000001,9.78057,-1.4,-2.1,-3.3,0.001
122.68,121.885,2026-05-21 17:01:19.353,-1.6775100000000003,0.49246200000000007,9.685413,-1.5,0.0,-1.8,0.0
122.7,121.885,2026-05-21 17:01:19.353,-1.859976,0.524835,9.64323,-1.1,-0.1,-1.6,0.0
122.72,121.885,2026-05-21 17:01:19.353,-1.8089640000000002,0.47774700000000003,9.557883,-0.6,-1.3,-3.6,0.0
122.74000000000001,121.885,2026-05-21 17:01:19.353,-1.731465,0.46401299999999995,9.547092000000001,0.2,-0.7,-2.7,0.0
122.76,121.885,2026-05-21 17:01:19.353,-1.753047,0.464994,9.552978000000001,0.2,-0.7,-2.0,0.0
122.78,121.885,2026-05-21 17:01:19.353,-1.587258,0.479709,9.632439,1.1,-1.2,-2.4,0.0
122.8,121.887,2026-05-21 17:01:19.355,-1.78542,0.511101,9.661869000000001,0.0,-0.9,-1.4,0.002
122.82000000000001,121.887,2026-05-21 17:01:19.355,-1.766781,0.49050000000000005,9.635382000000002,-0.4,-0.6,-1.3,0.0
122.84,121.887,2026-05-21 17:01:19.355,-1.72656,0.501291,9.611838,0.5,0.0,-1.3,0.0
122.86,121.887,2026-05-21 17:01:19.355,-1.753047,0.48167100000000007,9.645192000000002,0.3,-0.5,-2.0,0.0
122.88,121.887,2026-05-21 17:01:19.355,-1.739313,0.5729040000000001,9.736425,0.3,-0.6,-1.2,0.0
122.9,121.887,2026-05-21 17:01:19.355,-1.7589330000000003,0.532683,9.660888,-0.5,-0.4,-1.6,0.0
122.92,121.887,2026-05-21 17:01:19.355,-1.7422560000000002,0.49050000000000005,9.649116000000001,-0.1,-0.2,-1.8,0.0
122.94,121.887,2026-05-21 17:01:19.355,-1.7569709999999998,0.46401299999999995,9.65304,-0.6,-1.0,-2.4,0.0
122.96000000000001,121.887,2026-05-21 17:01:19.355,-1.7324460000000002,0.491481,9.718767000000001,-0.5,-0.5,-1.6,0.0
122.98,121.887,2026-05-21 17:01:19.355,-1.770705,0.517968,9.766836000000001,0.0,-1.1,-2.9,0.0
123.0,121.887,2026-05-21 17:01:19.355,-1.686339,0.46695600000000004,9.664812000000001,-0.3,-0.7,-2.0,0.0
123.02,121.887,2026-05-21 17:01:19.355,-1.8423180000000003,0.571923,9.717786,0.7,0.0,-1.2,0.0
123.04,121.887,2026-05-21 17:01:19.355,-1.671624,0.517968,9.680508,0.5,0.8,0.5,0.0
123.06,121.888,2026-05-21 17:01:19.356,-1.786401,0.506196,9.675603,-0.7,-0.3,-2.1,0.001
123.08,121.888,2026-05-21 17:01:19.356,-1.781496,0.475785,9.616743,-0.5,-0.3,-1.8,0.0
123.10000000000001,121.888,2026-05-21 17:01:19.356,-1.669662,0.524835,9.683451,0.5,-0.4,-1.5,0.0
123.12,121.888,2026-05-21 17:01:19.356,-1.7491230000000002,0.505215,9.683451,0.5,0.8,-0.8,0.0
123.14,121.888,2026-05-21 17:01:19.356,-1.8707669999999998,0.524835,9.633420000000001,0.5,-0.5,-1.4,0.0
123.16,121.889,2026-05-21 17:01:19.357,-1.7834580000000002,0.576828,9.737406,-0.7,-2.9,-4.3,0.001
123.18,121.894,2026-05-21 17:01:19.362,-1.521531,0.49442400000000003,9.712881,-0.2,0.0,-1.0,0.005
123.2,121.911,2026-05-21 17:01:19.379,-1.7716859999999999,0.555246,9.709938,-2.6,0.8,-0.4,0.017
123.22,121.931,2026-05-21 17:01:19.399,-1.69713,0.488538,9.595161000000001,-1.1,-1.5,-1.1,0.02
123.24000000000001,121.951,2026-05-21 17:01:19.419,-1.8589950000000002,0.563094,9.703071,-0.6,1.2,-0.4,0.02
123.26,121.97,2026-05-21 17:01:19.438,-1.8423180000000003,0.586638,9.663831,-1.5,-0.5,-2.6,0.019
123.28,121.99,2026-05-21 17:01:19.458,-1.7275410000000002,0.48069000000000006,9.571617,-0.8,-1.7,-1.8,0.02
123.3,122.01,2026-05-21 17:01:19.478,-1.723617,0.475785,9.623610000000001,0.3,-0.1,-2.0,0.02
123.32000000000001,122.029,2026-05-21 17:01:19.497,-1.750104,0.45126,9.595161000000001,-1.0,-0.6,-2.3,0.019
123.34,122.051,2026-05-21 17:01:19.519,-1.747161,0.4434120000000001,9.556902000000001,0.1,-3.0,-1.1,0.022
123.36,122.069,2026-05-21 17:01:19.537,-1.704978,0.534645,9.706995000000001,0.8,-0.6,-0.4,0.018
123.38000000000001,122.09,2026-05-21 17:01:19.558,-1.8246600000000002,0.5738850000000001,9.670698,0.1,-1.5,-2.8,0.021
123.4,122.11,2026-05-21 17:01:19.578,-1.6529850000000001,0.571923,9.772722000000002,1.5,-0.9,-0.7,0.02
123.42,122.129,2026-05-21 17:01:19.597,-1.720674,0.6513840000000001,9.862974000000001,0.6,0.2,-0.6,0.019
123.44,122.149,2026-05-21 17:01:19.617,-1.780515,0.602334,9.854145,-1.3,-0.5,-2.2,0.02
123.46000000000001,122.168,2026-05-21 17:01:19.636,-1.71675,0.408096,9.658926000000001,-1.8,-1.2,-2.0,0.019
123.48,122.188,2026-05-21 17:01:19.656,-1.761876,0.377685,9.583389,-0.7,0.0,-1.4,0.02
123.5,122.208,2026-05-21 17:01:19.676,-1.761876,0.43556400000000006,9.583389,-0.4,-1.0,-1.7,0.02
123.52,122.227,2026-05-21 17:01:19.695,-1.6677000000000002,0.544455,9.751140000000001,-0.5,-1.9,-1.2,0.019
123.54,122.248,2026-05-21 17:01:19.716,-1.802097,0.620973,9.759969,-1.8,-1.2,-0.6,0.021
123.56,122.268,2026-05-21 17:01:19.736,-1.7785530000000003,0.51012,9.566712,-1.7,-1.9,-2.8,0.02
123.58,122.287,2026-05-21 17:01:19.755,-1.7589330000000003,0.48559500000000005,9.56475,-0.7,-0.5,-1.4,0.019
123.60000000000001,122.307,2026-05-21 17:01:19.775,-1.8236790000000003,0.5591700000000001,9.566712,-0.2,-0.5,-2.6,0.02
123.62,122.327,2026-05-21 17:01:19.795,-1.673586,0.591543,9.655002000000001,0.5,-1.0,-1.9,0.02
123.64,122.346,2026-05-21 17:01:19.814,-1.748142,0.597429,9.735444,-0.2,-0.1,-1.4,0.019
123.66,122.373,2026-05-21 17:01:19.841,-1.781496,0.512082,9.626553,-0.4,-0.7,-2.7,0.027
123.68,122.386,2026-05-21 17:01:19.854,-1.694187,0.46401299999999995,9.634401,0.9,-0.1,-3.1,0.013
123.7,122.406,2026-05-21 17:01:19.874,-1.704978,0.512082,9.696204,1.0,0.4,-2.0,0.02
123.72,122.425,2026-05-21 17:01:19.893,-1.5833340000000002,0.533664,9.78057,0.0,-0.8,-2.0,0.019
123.74000000000001,122.446,2026-05-21 17:01:19.914,-1.6804530000000002,0.47284200000000004,9.737406,-0.8,-0.1,-0.4,0.021
123.76,122.466,2026-05-21 17:01:19.934,-1.7569709999999998,0.4483170000000001,9.676584,-0.2,0.0,-2.0,0.02
123.78,122.485,2026-05-21 17:01:19.953,-1.760895,0.48167100000000007,9.693261,-0.1,-0.5,-1.6,0.019
123.8,122.504,2026-05-21 17:01:19.972,-1.6255169999999999,0.5415120000000001,9.735444,-0.5,-0.5,-1.5,0.019
123.82000000000001,122.524,2026-05-21 17:01:19.992,-1.720674,0.545436,9.681489000000001,-1.7,0.3,0.1,0.02
123.84,122.544,2026-05-21 17:01:20.012,-1.88352,0.513063,9.60399,-1.3,-0.5,-1.4,0.02
123.86,122.565,2026-05-21 17:01:20.033,-1.819755,0.496386,9.607914,-0.1,-1.2,-3.0,0.021
123.88000000000001,122.592,2026-05-21 17:01:20.060,-1.781496,0.567999,9.699147,-0.2,-0.8,-2.7,0.027
123.9,122.604,2026-05-21 17:01:20.072,-1.6117830000000002,0.5611320000000001,9.725634,-0.6,-0.7,-2.4,0.012
123.92,122.623,2026-05-21 17:01:20.091,-1.6637760000000001,0.514044,9.658926000000001,-1.1,0.1,-0.3,0.019
123.94,122.643,2026-05-21 17:01:20.111,-1.72656,0.45224100000000006,9.646173,-0.4,0.1,-1.5,0.02
123.96000000000001,122.663,2026-05-21 17:01:20.131,-1.737351,0.42379200000000006,9.59418,0.0,0.1,-1.2,0.02
123.98,122.682,2026-05-21 17:01:20.150,-1.7599140000000002,0.488538,9.533358,0.9,0.0,-1.4,0.019
124.0,122.703,2026-05-21 17:01:20.171,-1.7128260000000002,0.611163,9.737406,2.1,0.0,-1.6,0.021
124.02,122.723,2026-05-21 17:01:20.191,-1.7128260000000002,0.59841,9.818829,-0.3,0.3,0.0,0.02
124.04,122.742,2026-05-21 17:01:20.210,-1.8913680000000002,0.49736700000000006,9.569655000000001,-0.4,0.6,0.0,0.019
124.06,122.762,2026-05-21 17:01:20.230,-1.8972540000000002,0.5709420000000001,9.660888,1.8,-1.3,-3.5,0.02
124.08,122.782,2026-05-21 17:01:20.250,-1.691244,0.606258,9.851202,-1.5,-2.3,-4.1,0.02
124.10000000000001,122.808,2026-05-21 17:01:20.276,-1.6225740000000002,0.555246,9.745254,-1.8,-3.2,-4.0,0.026
124.12,122.822,2026-05-21 17:01:20.290,-1.516626,0.363951,9.58437,-0.9,0.6,1.0,0.014
124.14,122.842,2026-05-21 17:01:20.310,-1.8668430000000003,0.5267970000000001,9.700128,-0.6,2.8,0.1,0.02
124.16,122.861,2026-05-21 17:01:20.329,-1.8884250000000002,0.6190110000000001,9.749177999999999,-1.0,-0.7,-2.5,0.019
124.18,122.881,2026-05-21 17:01:20.349,-1.7442180000000003,0.640593,9.770760000000001,-2.0,-1.7,-2.2,0.02
124.2,122.9,2026-05-21 17:01:20.368,-1.6824150000000002,0.528759,9.634401,-2.1,-0.9,-3.0,0.019
124.22,122.92,2026-05-21 17:01:20.388,-1.6784910000000002,0.371799,9.523548,-0.7,-0.5,-1.8,0.02
124.24000000000001,122.94,2026-05-21 17:01:20.408,-1.6833960000000001,0.391419,9.556902000000001,0.8,0.4,-0.7,0.02
124.26,122.96,2026-05-21 17:01:20.428,-1.781496,0.567999,9.637344,0.7,0.5,0.3,0.02
124.28,122.979,2026-05-21 17:01:20.447,-1.80504,0.640593,9.693261,-0.3,-1.4,-0.1,0.019
124.3,123.0,2026-05-21 17:01:20.468,-1.7883630000000004,0.5405310000000001,9.593199,-0.1,-0.9,-1.6,0.021
124.32000000000001,123.022,2026-05-21 17:01:20.490,-1.731465,0.48167100000000007,9.612819,0.5,-0.2,-1.7,0.022
124.34,123.039,2026-05-21 17:01:20.507,-1.750104,0.5738850000000001,9.734463,1.5,-0.5,-0.4,0.017
124.36,123.059,2026-05-21 17:01:20.527,-1.825641,0.641574,9.834525,0.3,-0.9,-2.2,0.02
124.38000000000001,123.078,2026-05-21 17:01:20.546,-1.750104,0.535626,9.700128,-1.1,-1.4,-3.6,0.019
124.4,123.098,2026-05-21 17:01:20.566,-1.6755480000000003,0.46008899999999997,9.65304,0.2,0.0,-1.4,0.02
124.42,123.118,2026-05-21 17:01:20.586,-1.800135,0.478728,9.697185000000001,-0.1,0.1,-1.4,0.02
124.44,123.137,2026-05-21 17:01:20.605,-1.769724,0.49736700000000006,9.64323,-0.2,-2.3,-2.0,0.019
124.46000000000001,123.157,2026-05-21 17:01:20.625,-1.6264980000000002,0.5886,9.830601,0.1,-0.9,-2.0,0.02
124.48,123.177,2026-05-21 17:01:20.645,-1.7451990000000002,0.60822,9.743292000000002,-1.9,1.2,-1.2,0.02
124.5,123.198,2026-05-21 17:01:20.666,-1.800135,0.5591700000000001,9.58437,-1.5,-1.0,-2.5,0.021
124.52,123.217,2026-05-21 17:01:20.685,-1.7589330000000003,0.505215,9.547092000000001,-0.8,-1.5,-3.0,0.019
124.54,123.236,2026-05-21 17:01:20.704,-1.733427,0.538569,9.580446,0.1,-0.7,-2.6,0.019
124.56,123.257,2026-05-21 17:01:20.725,-1.6480800000000002,0.556227,9.656964,-0.3,-0.8,-2.8,0.021
124.58,123.277,2026-05-21 17:01:20.745,-1.615707,0.562113,9.674622000000001,-0.5,0.0,-0.5,0.02
124.60000000000001,123.297,2026-05-21 17:01:20.765,-1.81485,0.475785,9.635382000000002,-0.1,-0.1,-0.6,0.02
124.62,123.316,2026-05-21 17:01:20.784,-1.7834580000000002,0.517968,9.620667000000001,0.4,0.0,-1.8,0.019
124.64,123.336,2026-05-21 17:01:20.804,-1.7108640000000002,0.522873,9.70209,0.1,-0.8,-1.8,0.02
124.66,123.356,2026-05-21 17:01:20.824,-1.6726050000000001,0.589581,9.762912000000002,-0.3,0.0,-0.2,0.02
124.68,123.376,2026-05-21 17:01:20.844,-1.8285840000000002,0.602334,9.784494,-0.7,0.3,-1.7,0.02
124.7,123.395,2026-05-21 17:01:20.863,-1.7638380000000002,0.49540500000000004,9.621648,-1.2,-0.7,-3.0,0.019
124.72,123.415,2026-05-21 17:01:20.883,-1.7716859999999999,0.486576,9.589275,-0.4,-1.1,-2.3,0.02
