Accel_x	Accel_y	Accel_z	gyro_x	gyro_y	gyro_z
899.4	360.5	227.5	-0.8	-0.6	1
898.3	358.2	237.3	-0.9	-0.7	1
898.5	357.4	225.7	-0.7	-1.7	1.2
900.3	353.8	225.3	-0.1	-0.6	0.9
901.6	352	228.2	-0.7	-0.8	0.3
901.7	347.9	220.7	-0.2	-0.3	-0.3
903.4	349.4	234.1	-0.5	0	-1.1
901	354.6	227.6	-0.9	-0.9	-1.2
901.1	355.8	225.5	-0.2	-0.3	-1.1
901.9	359.9	227.7	-0.5	-0.2	-0.7
900.6	354.4	224.3	-0.7	-0.1	0.3
901.3	349.9	228	-0.4	0.5	-0.1
903.1	347.6	230.3	-0.7	0.3	-0.7
901.6	347.1	236.9	-0.9	0	-1.5
900.2	349.9	232.1	-0.9	-1.6	-1.6
901.7	353.5	227.7	-0.3	-0.5	-1.8
899.7	353.3	232.7	-1.1	-1.3	-1.5
901.1	352.9	225.5	-0.9	-1.3	-1.5
902	352.5	225.3	-0.1	0	-1.2
902.5	350.3	229.3	-0.4	-0.5	-1.3
902.2	351.1	235.1	-0.7	-0.3	-1.6
899.9	353.8	232.4	-1.3	-1.6	-0.6
900.5	350.4	226.9	-0.6	-0.9	-0.9
900.5	351.6	233.2	-0.7	-0.9	-1.1
902.3	351.9	226.4	-0.3	-0.6	-1
903.5	346.8	228.8	0.2	-0.1	-0.8
902	344.7	229.1	-0.1	-0.3	-1.8
902.2	345.8	232.2	-0.7	-0.7	-2.6
902.3	351.3	230.3	-0.5	-1	-2.9
901.6	355.4	229.3	-0.3	-0.9	-2.7
902.5	358.6	227.4	0	-0.2	-1.7
901.8	353.6	232.7	-0.1	-0.3	-0.8
901	349.2	227.1	0.3	-0.3	-0.9
902.7	349.1	227.9	0.1	-0.3	-1.3
904.9	348.7	226.3	0	0	-1.1
901.6	347.7	226.3	0.1	0.3	-1.8
903	350.4	229.4	-0.2	0.4	-2
901	351.9	232	-0.4	0.1	-1.8
901	348.6	234.9	-0.2	-0.1	-2.1
901.2	353.6	228.7	-0.1	-0.5	-1.5
901.1	353.2	230.2	0	0	-1
901.9	350.3	228.3	0	0	-1.2
903.3	347.2	232.4	-0.5	0.2	-1.4
900.5	347.1	233.5	-1	-0.7	-1.9
902.2	350	226.3	-0.1	0.1	-2.2
900.7	349.4	232	-0.1	0.5	-2.4
901.6	349.6	228	-0.3	0.5	-2.7
901.9	350.3	226.5	0.1	0.9	-2.9
901	352	230.3	-0.1	1.4	-3.2
899.6	353.3	235.1	-0.7	1.3	-3.4
899.9	356	230.7	-0.3	1.4	-3
901.1	355.9	241.9	0	1.1	-2.9
898.5	355.4	242.1	-0.4	0.1	-2.6
899	356	235.2	-0.1	-0.1	-2.3
900	358.5	238	-0.4	0.1	-1.7
899	353.5	232.6	0	0.2	-1.3
899.1	352.7	235.7	0.2	0.5	-1.4
898.6	352.2	244	-0.4	0	-2
898.1	352.5	236.5	-0.4	-0.7	-2.1
897.2	355.1	237.4	0	-0.5	-2.1
899.9	356.5	234.1	-0.4	-0.1	-2.3
899.1	358.3	236.2	-0.6	0	-1.4
898.1	354.9	237.3	0.1	0	-1
898.9	352.9	238.4	0	0	-1.5
898	352.7	242.3	-0.4	0	-1.8
899	352.2	239	0	-0.6	-2.1
899.9	355.2	237	0.1	-0.1	-1.8
897.7	354.1	237.6	-0.5	-0.4	-1.7
898.1	354.6	234.9	0	0	-1.8
898.5	357.4	241.4	0	0.1	-1.6
897.4	356.6	239.2	-0.4	-0.2	-1.1
897	356	241.8	0	-0.6	-1
898.6	356.9	239.8	-0.1	-0.6	-0.7
897.7	352.4	241	-0.3	-0.8	-0.9
898.6	348.9	237.4	-0.1	-0.7	-1.5
899.6	351.9	238.8	-0.3	-0.7	-2
898.4	357.1	239.7	-0.4	-0.9	-1.8
897.9	356.5	237.4	0	-0.7	-1.1
898	356.9	242.4	-0.3	-0.9	-0.9
897.7	352.2	240.7	-0.6	-1.5	-0.6
899.2	353.5	234.4	-0.3	-1.3	-0.6
900.6	350.5	234.2	-0.3	-0.9	-0.7
899.2	348.9	237.1	-0.2	-0.6	-1.2
901.1	350.5	237.1	-0.1	-0.7	-1.6
899.7	352.4	238.4	-0.6	-0.7	-1.7
897.4	352.1	234.9	-0.6	-1	-1.6
899.9	352.6	236.3	-0.1	-0.6	-1.6
901.1	352.9	237.6	-0.5	-0.5	-1.4
898.4	349.1	235.1	-0.4	-0.5	-1.6
899	352.2	236	-0.1	-0.4	-1.9
900	353.6	238.8	-0.3	-0.3	-1.4
898.6	354.3	237.1	-0.1	-0.5	-1.2
899.2	353.6	239.1	-0.1	-0.4	-1.2
899	351.1	240.2	-0.2	-0.5	-1.1
899.5	352.2	239.6	0	-0.7	-1
899.5	351.4	238.7	-0.1	-1	-1.1
900.2	351.8	235.8	-0.2	-1	-1.2
900.5	347.6	234.3	0	-0.6	-1.3
899.6	349.6	237	-0.3	-0.6	-1.5
900.8	347.7	234.9	-0.3	-0.3	-1.6
901	347.6	239.8	-0.4	-0.4	-2
900	349.7	235.2	-0.3	-0.7	-2.6
900.5	352.2	237.5	-0.1	-0.3	-2.7
898.1	354.2	238.1	-0.3	-0.4	-2.3
898.5	352.7	238.2	-0.2	-0.1	-1.6
900.5	351.1	236.2	-0.1	-0.3	-1.8
899.5	351.4	237.4	-0.7	-0.3	-1.9
900.3	352.1	237.1	-0.6	-0.5	-2.1
899.2	353.1	236.4	-0.5	-0.4	-2.1
898.9	354.9	239.8	-0.7	-0.6	-1.7
899.1	354	238.4	-0.5	-0.5	-1.4
897.2	351.8	241.5	-0.2	-0.6	-1.4
898.3	350	238.1	-0.2	-0.6	-1.5
901.3	351.1	238.8	-0.3	-0.6	-1.8
900.3	352.2	240.3	-0.6	-1.3	-2
897.9	352.7	234.1	-0.4	-1.3	-2
899	354.2	235.1	-0.2	-0.6	-1.7
899.5	351.6	235.9	-0.2	-0.4	-1.5
900.3	347.5	238.4	-0.1	-0.4	-2
899.4	348.3	235.9	-0.2	-0.3	-2.4
900.6	351	237.4	-0.3	-0.2	-2.8
899	356.4	235.7	-0.3	-0.3	-2.6
900.3	355.5	238.5	-0.3	-0.1	-2.2
898.5	353.2	239	-0.6	-0.3	-2.1
896.8	352.7	238.1	-0.5	-0.5	-2.2
898.4	353.2	238.6	-0.3	-0.5	-2.2
898.5	354.2	237	-0.4	-0.2	-2
897.9	352.9	237.5	-0.4	-0.3	-2.3
897.4	354.9	240.6	-0.5	-0.4	-2.6
898.5	357.6	238.1	-0.5	-0.7	-2.1
898	356.8	240.1	-0.3	-0.9	-1.8
897.4	356.6	234.6	-0.2	-0.6	-1.4
898	353.3	235.8	-0.2	-0.3	-1.6
899.2	351.3	236.8	-0.5	-0.1	-2.2
898.8	353.6	241.9	-0.8	-0.3	-2.3
896.1	356.5	238.6	-0.5	-0.6	-2
899	357.9	238.8	-0.2	-0.5	-1.9
897.4	357.2	239.5	-0.3	-0.5	-1.5
897.4	353.8	238.2	0	-0.2	-1.4
898.8	353.3	240.9	-0.2	-0.1	-1.4
897.5	352.9	241.5	-0.6	-0.8	-1.6
897.3	353.7	238.2	-0.6	-0.7	-1.8
898.3	355.8	240.2	-0.7	-0.7	-2
896.2	357.1	237.4	-0.7	-0.7	-1.6
897	355.2	240.9	-0.3	-0.3	-1.2
898	353.7	236.9	-0.3	-0.5	-1
898	352.9	236.9	-0.4	-0.4	-1.3
900.3	352.2	238.7	-0.6	-0.2	-1.7
898.4	353.1	237.7	-0.5	-0.6	-1.3
897.7	354	240.4	-0.4	-0.2	-1.6
897.7	354.3	241.4	-0.6	-0.1	-1.5
896.4	353	242.3	-0.4	-0.2	-1.7
898.6	352.7	242.5	-0.2	-0.3	-2.1
897	352.7	243.2	-0.4	-1.1	-2.3
898.8	356.6	243.1	-0.7	-1.2	-2.3
896.1	357.5	237	-0.6	-1.5	-1.6
897.3	357.5	240.1	0	-1	-1.2
898.4	354.6	239.6	-0.1	-0.9	-1
898.3	351.1	237.7	0.1	-0.8	-1
899.7	352.2	239.6	-0.1	-0.6	-1.4
898.4	351.6	238.4	-0.4	-0.7	-2
899.5	358.3	230.5	-0.8	0.2	-1.9
898.3	365.9	230.3	-1.2	1.1	-0.9
899.4	366.4	235.3	-1.3	1.9	1.2
899.4	364.1	233.1	-1.1	1.4	3
896.8	362.6	238.8	-1.5	2.8	5.2
893.9	358.5	252.9	-2.2	2.3	6.5
899	350.2	248.6	-2.8	2.1	8.1
898.9	330.9	255.3	-2.4	2.4	7.6
904.4	312.8	265.1	0	1.4	5.8
905.3	290	265.9	-0.5	-0.2	0.9
905.2	288.4	254.2	-1.8	-2.9	-6.6
906.3	320.1	236.9	-3.2	-3.5	-12.6
901.4	353.7	233.5	-5.4	-3	-13.2
898.9	370.1	236.2	-6	-1.4	-10.5
899.1	371.3	239.6	-6.1	-1	-8.2
896.3	362	253	-6.4	-0.6	-4.8
893.9	352.9	264.4	-6.7	-2	-2.7
893.7	351	270.7	-4.7	-2.9	-2.8
895.2	344.3	264.4	-2.7	-4.6	-1.8
901.6	336.4	243.2	-1.4	-4.4	-2
902	333.4	238	-2	-3.3	-3.9
900.6	340.6	225.2	-4.4	-1.2	-6.9
897.9	356	232.4	-6.1	0.8	-8.1
900.7	369.6	233.1	-5.6	4.2	-6.6
895	364.5	262.9	-3.6	1.5	-2.8
895.2	352.1	256.4	-0.9	-0.9	-1.6
894.8	347	257.6	-0.4	-1.4	-1.4
897.9	345.9	255	-1	-2.6	-2
897.2	347.5	252.3	0	-3.2	-2.7
895	350.4	254.2	0.5	-3.8	-2.7
896.2	350.7	253	0.2	-4.5	-3.1
895.7	353.5	250.3	-0.1	-4.4	-3.5
896.1	358.2	249.3	-0.9	-4.8	-3.5
897	356	239.2	-0.7	-4.8	-2.7
897.9	354.7	240.8	-0.8	-4.1	-2.2
897.2	351.5	235.5	-1.5	-4	-2.5
899.1	355.7	224.7	-1.4	-3.4	-3.1
900.6	361.6	213.5	-1.9	-2.4	-3.8
901.9	367.1	207.3	-4.5	0.2	-3.4
895	369.9	227	-6.3	1.4	-1.7
900.5	360.3	234.8	-5.4	2.4	0.5
896.3	351.4	250.7	-4.8	1.3	0.9
896.3	341.4	257.8	-5	0.9	0.1
897.8	333.1	257.3	-4.8	0.9	-1.2
895.5	328.1	262.3	-4	0.5	-4
896.7	337	265.6	-5.2	-1	-6.7
891.8	347.4	269.8	-2.7	-1.9	-7.9
891.7	363.4	272.5	-0.5	-4.7	-7.9
893.1	363.7	258.3	-2.3	-6.1	-6.5
894.8	359.2	249.2	-2.1	-7.1	-6.2
897.9	357.9	239.7	-1.6	-7.5	-6
897	357.9	231.6	-1.7	-6.7	-6
896.7	368.5	223	-1.7	-6.1	-6.3
897.4	376.5	209.3	-1	-4.4	-4.8
895.7	375.1	215.6	-1.8	-1.7	-3.5
893.4	374.6	226	-2.4	-0.7	-3
891.1	373.7	243	-2.8	-1.6	-2.5
900.8	386.2	226.1	-2	-3	-0.9
895.7	384.8	237.5	-3.6	-0.5	1.9
891.4	368.2	236.3	-4.5	-0.8	3.9
896.9	374.1	211.4	-2.6	-0.1	4.1
894.6	375.4	235.1	-3.4	3.2	7.2
898.4	364.7	250.6	-3.5	1.6	9.4
900.2	337.2	258	-1.4	0.7	11.4
899.4	301	281	-2.9	0.4	8.5
901	284.1	294	0	-4.7	1.9
900.5	306.2	269.4	0.6	-10.9	-6.3
905.8	350	223.1	-0.8	-12.9	-9
903.5	368.2	210	-1.2	-9	-5.8
905.1	364.5	208	-0.2	-6.7	-2.4
905.1	350.2	211.7	0.3	-6.1	-1.2
901.2	353.3	230.7	-0.9	-5.2	-1.8
902.9	368	234.9	-2.3	-6.5	-0.8
899.2	368	229.8	-2.8	-8.4	1.8
904.5	364.9	195.6	-3.2	-8.7	3.8
908.8	346.8	186.1	-5.6	-6.5	2.6
917.7	322	186.4	-4.8	-1.8	3.1
917.1	293.3	188.4	-0.8	2	0.8
916.7	315.7	189.2	0.4	4	-5.4
912.5	364.9	180	-0.8	5.7	-5.9
903.3	386.8	206.7	0.3	12	0.5
893.7	391.1	264.4	1.3	12.7	7.6
892	369	307.3	-1.5	7.2	13.7
899.4	304.9	309.8	0.4	-1.2	15.3
912.4	259.1	257.9	4.6	-8.6	8.3
917.2	263	221.3	3.2	-7.2	-0.7
914.7	295.5	230.8	-2.4	-5.8	-7.8
911.7	346.3	217.5	-3.5	-8.1	-9.8
911.1	358.3	197.7	1	-7	-5.3
914.4	333.2	194.9	0.8	-2.7	-2.7
910	328	226.4	-3.7	-0.7	-4.1
908.6	347.9	234.8	-4	-3.4	-4
906.4	369.2	224.8	-1.5	-4.5	0
907.8	344.8	223.3	-0.1	-3.2	4.8
911.8	318.2	230.1	0	-2.7	4.3
911.3	311.1	240.8	-0.8	-2.4	3.6
910.8	308.8	261.3	-2.8	-6.8	0.1
910	331.4	233	-2.8	-11.2	-1.3
921.2	338.9	177.1	-1.5	-12.9	0
922.3	318.9	142.3	-1.8	-8.3	1.3
922.1	293.3	169.4	-4.1	-1.1	-1
918.3	304.5	199.7	-5.9	-0.2	-6.1
917.3	332.7	210.9	-4.5	0.3	-6.1
915.4	341.7	203.2	-2.8	0.2	-3.7
915.1	342.1	196.7	-1.3	1.7	-2
913.8	342.5	225	-1.3	4.4	0.6
910.7	330.3	252	-0.3	1.8	2.9
913.5	323.2	238.2	1.1	-0.9	3.9
916.6	313.3	237.3	1.3	-3.4	3.1
914.5	304.4	241	0.4	-6.1	0.9
923.3	293.2	201.4	2.1	-10	-1.5
930.9	293.7	135.1	4.3	-8	-4.1
931	309.4	92.7	2.5	0.4	-5.9
924.3	325.5	122.8	-0.3	10.9	-8.2
919	341.4	182.8	-1.8	16.1	-8
907.9	349.7	238.6	-2.2	17.1	-6
906.8	357.2	265.9	-0.4	12.8	-2.4
903.5	342	269.5	1.3	9.6	1.4
900.1	339.5	279.7	-0.3	7.2	2.6
906.2	330.2	272	-2	3.1	4.7
910	306.5	263.3	-0.9	-1.7	4.3
918.3	286.4	239.3	0.8	-5.6	0.3
920.2	295.8	203.8	1	-6.6	-3.8
919	314.5	177.8	-0.1	-2.9	-6.2
912.3	345.4	184	-3.3	1.1	-6.3
912.4	361	202.8	-5.3	4.7	-3.9
909.1	362.9	223.7	-5.1	6.9	2.3
909.6	328.6	241.9	-3.8	6.6	6.1
916.6	303.1	229.1	-4.2	4.3	4.8
916.3	308.5	219.3	-4.3	5.2	2.2
913.3	329.3	222.7	-5.2	8.3	3.4
914.6	324.9	217.6	-3.1	11.4	6.9
917.1	304.9	208.8	0.7	16.2	9.2
919	280	214.2	4.5	21.3	9
923.4	272.4	217.1	6.2	23.2	7.8
916.6	266.3	229	7.5	27.1	4.4
915.6	281	253.9	7.8	28.2	0.3
906.3	308.4	282.2	5.4	28.1	2.7
894.4	317.1	326	2.2	25.2	5.5
869.2	316.7	348.6	3.4	21.6	4.6
904.7	323.3	392.7	3.6	9.7	3.9
895	276.2	339.2	-0.7	-5.3	11.3
828.7	272.7	302.1	0.3	-6.8	5.9
891.1	306.7	323.3	1.1	14	-5
913.5	278.9	349.1	-0.2	6.4	-1
892.5	299.1	331.1	2	1.7	-2
898.9	301.3	327.7	0.5	1.6	-0.3
896.9	292.9	340.4	-1.3	-2.7	0.4
896.4	282.2	329.7	0.2	-5.3	-0.1
895.6	277	329.8	-1.6	-8.1	-1.9
897.8	284.5	325.5	-4.3	-10.3	-3.8
899.1	292.4	342	-4.7	-12.8	-3.7
904.4	289.9	356.4	-3.2	-17.6	-2.6
918.3	268.7	303.5	0	-21.4	1.1
905.7	236.3	263.9	-2	-18.2	0.2
895.9	207.8	302.8	-5.9	-13.7	-11.1
919.9	210.5	348.6	-8.5	-23	-25.6
910.5	251.9	289	-12.7	-31.3	-29.8
897.5	280.3	262.8	-17.8	-29	-32.2
902.7	362	309.2	-21.4	-29.4	-40.4
889.8	430.4	301.2	-24	-37.7	-28.8
884.2	447	258.5	-25.7	-41.2	-11.8
861.8	451.6	255.4	-24.6	-38.3	-7.1
882.3	410.6	221	-19.6	-39.6	4.5
882.8	359.1	254	-11.8	-35.1	2.7
957.5	316	317.6	-6.5	-38.4	3.6
992.1	330.2	358.1	-6	-60.1	9.6
912.8	316.2	207.2	-4.1	-77.6	20.6
904	264.7	36.9	5.8	-74.2	19
911.9	236.5	-44.7	10.9	-59.1	10
916.8	206	-36.1	9.4	-40.4	0.2
940.3	197.6	-3.1	6.3	-27.3	-10.9
954.4	203.3	7.8	3.8	-20.6	-18.9
946.5	210.3	9.6	3.6	-17.4	-22.4
935	226.6	10.8	6.1	-12.6	-32.2
931.8	270.3	-13.6	10.1	-6.1	-42.3
923.8	315.7	-37.5	13.4	-0.7	-49.8
919.4	346.4	-67.6	13.8	5	-59.6
885.3	394.8	-63.7	9.6	19.7	-52.6
863.5	427.7	9.7	0.1	24.9	-62.6
895.6	480.7	87.5	-4.1	26.5	-59.7
903.6	526.4	162.4	-10.2	19.3	-48.7
887.8	551.7	176.3	-6	5.5	-32.9
868.8	547.2	119	1.8	-2	-20.5
867.1	534.6	77.1	5.5	-1	-10.6
871.9	513.3	70.8	3.4	0.2	-2.3
876.5	484.7	69.5	-1.8	1.8	3.2
880.1	449.7	67.9	-2.6	3.8	4.7
881.8	429	77.7	-0.3	6	2.5
885.7	402.8	93.3	2.1	7.2	-2.2
882	390.8	94.1	3.7	7.3	-9.8
880.8	373.2	121.5	3.8	7.5	-19.7
882.2	369.6	156.2	0.7	1.3	-32.1
871.3	402.8	141.4	-1.3	-5.2	-43.3
853.6	461	127	-0.8	-8.1	-50.7
844.8	524.1	174.3	-1.7	-9.1	-50.7
858.5	556.3	189.3	-2.4	-13.8	-40.3
837.6	600	166	-5.6	-17.9	-24.6
826.6	593.5	130.3	-4.6	-21.8	-9.2
814.6	575.6	91.9	-3.8	-21	-1.3
823.1	546.3	67.1	-1.3	-18.2	1
842.6	514.6	87.1	-2.3	-12.6	1
844.6	484.9	112.5	-5.5	-12.7	-2
842.1	478.5	96.3	-5.2	-17.8	-11.2
827.7	490.3	39.7	1.2	-23.2	-22.2
823.4	516.7	20.7	8.2	-24.5	-32.1
822.3	550.7	12.6	6.3	-23.3	-33.2
815.6	576.2	-2	-1.9	-20.3	-31
798.7	614	7.5	-7.6	-16.8	-28
783.8	635.1	19.7	-6.9	-17.7	-22.8
781.7	651.6	21.9	-4.2	-17.6	-17.8
793	656.4	9.1	-0.8	-14.8	-9.1
792.4	645.1	26	0.7	-14.2	0.3
795.6	638.9	27.9	2.3	-14.1	4.2
801.5	621.4	20.1	4.1	-12.9	12.1
806.7	593.2	18.1	8.2	-12.4	16.5
812.9	571	4.7	12.6	-12.1	18.1
818.7	553.3	5	17.4	-13.7	16
831.6	550.6	0.1	14.6	-10	14.7
828.9	534	-8.7	7.5	-8.6	14.8
828.8	537.5	-38.3	8.5	-10.5	13.9
830.6	538.2	-56.1	10.5	-8.6	13.2
836.5	541.3	-70.9	11.3	-5.3	13.6
841.1	547.8	-91.1	11	-1.8	15.8
841.6	541	-90.2	7.2	5.5	19.4
845.5	529.1	-80.2	5	9.5	22.3
842.5	509.3	-88.5	6.7	12.6	23.3
870.9	513	-118.4	9.6	21	21.6
889.6	494.9	-95.8	3.1	35.9	29.8
888.6	461.9	-59.3	-0.5	41.5	34.3
881.8	429.1	-47.4	1.3	39.7	31.6
893.5	443.4	-55.2	-0.6	44.4	27.2
891.4	462.2	-10	-7.2	51.1	28.9
888.1	461.1	30.8	-11.8	55.1	31.7
881.3	438.8	81	-15.1	56.2	33.9
878.5	419.6	130.1	-16.9	51.5	34
868.6	402.9	184.3	-15.9	41.9	30.3
865.1	395.6	213.8	-11.7	29.8	23.5
865.3	389.7	222.9	-7.3	15.4	14.3
863	385.3	204.1	-0.5	0.3	5
864.3	387.5	170.8	8.2	-10.2	-8.5
865.8	403.5	158.2	13.6	-17.7	-20.7
868.7	437.3	124	15.3	-24.7	-28.2
835.5	451.6	84.8	18.7	-32.2	-33.4
880.9	522.5	26.4	19.5	-33.9	-35.4
883.9	525.8	38.9	12.4	-32.4	-21.8
882.9	527.8	3	12.1	-27.3	-8.3
890.6	503.4	-10.2	9.8	-20.4	1.2
890.8	464.5	-19.6	4.5	-12	6.8
892.3	435	0.9	1.5	-5.5	7.1
893.6	419.4	28.3	1.5	-2.7	5.1
891.6	420	44.7	2	-1.2	1.9
891.2	418.9	54.8	2	-1.7	0.3
887.9	418.7	65.1	2	-4	-2.4
889	422.7	67	2.5	-6.3	-5.1
886.5	433.5	59.5	3.7	-9.4	-7.2
885.7	443.1	57.7	4.2	-11.7	-8.1
882.2	447.5	53.7	4.6	-14.4	-8.8
882.6	452.7	43.8	4.9	-16.9	-9.2
885.8	456.9	23.4	4.2	-18	-9
887	458.2	-6.3	2.2	-15.5	-8.5
882	467.5	-22.4	1	-11.6	-7.1
876.8	473	-3.6	3.1	-10.6	-3.8
885.7	482.7	-1.3	4.2	-10.2	1.8
876.7	464.2	-18.6	7.9	-10.6	3.8
892.7	446.7	-47.7	4.5	-2.1	5.7
885.9	432.6	-37.7	6.6	-1.5	1.5
885.2	425.9	-20.3	5.7	1.6	-2.1
886.3	441.6	-0.4	7	1.4	-4.3
884.7	453	-4	8.5	-0.6	-4.4
887.3	453.1	-25.5	9.8	-0.1	-3.6
884.2	456.5	-51.3	7.8	2.7	-3.2
881.4	469.3	-32.9	6.1	6.8	-2.3
880.1	485.3	4.1	7	6.6	1.7
880.6	473.6	18.7	10.6	3.5	6.3
889.4	440.5	-7	13.8	0.4	8.7
883.1	422.3	0.8	15.5	0	5.4
876.2	457.3	79.8	22.1	-7.4	2
894.4	478.5	89.7	27	-23.5	5
892.3	456.5	-42.2	18.9	-30.7	10.2
883.6	439.5	-112.3	10.1	-22.2	11
872.4	484.8	-25	11.4	-17	11.4
898.1	495.8	28.4	5.9	-30	20.6
896.1	398.3	-96.5	-7.9	-38.1	29.6
900.5	315.1	-217.4	-11.3	-25.8	21.2
901.7	329.5	-178.2	-5.9	-8.1	7.5
909	389.7	-81.1	-1.3	-3.7	1
904	395.7	-77.6	-5.3	-7.2	2.7
907.1	402	-136.1	-5.4	-6.7	2
895.8	392.9	-150.7	-5.6	1.2	2.4
904.7	406.1	-70.4	-5.9	3.9	1
911.7	399	-61	-6	1.4	1.4
911.4	359.1	-100.2	-6.2	0.5	-0.2
917.2	380.7	-134.1	-2.6	4.4	-5.5
905.3	380.8	-115.3	-1.9	12.1	-6.2
907.8	383.6	-65.4	-1.5	13.3	-8.5
903.4	388.5	-39	-1.6	10.4	-11
896.8	416.9	-2.1	-0.4	2.9	-12.9
898.3	451.1	-6.4	-0.1	-8.4	-9.4
902.4	437.5	-121.4	-1.3	-9.9	-2.1
907.8	413	-166.3	-0.5	2.1	0.5
903	404.6	-102.9	2	11.8	0.4
915.8	404.6	-33.4	2.7	11.3	-2
876.2	380.3	-43.4	3.5	5.2	-1.3
919.4	417.3	-36.1	3.7	3.3	-5.6
899.9	414.7	-89.9	3.2	2.2	-1.5
898.8	412.1	-64.3	0	2.2	-1.5
908.9	383.5	-84.5	-0.9	3.5	-3.9
903.6	388	-53.7	-2	2.9	-7.1
901.2	421.3	-45.6	-4.2	0.9	-8.4
900	433.1	-44.7	-2.7	-1.5	-5.8
903.1	420.4	-61	-1.4	-2.7	-3.4
899.7	404.4	-47.1	-1.8	-4.1	-4.4
899.4	416.2	-46.7	-3.2	-6.9	-5.8
899.7	410	-70.3	-3.4	-7.7	-5.1
891.8	401.8	-49	-3.7	-7.8	-7.8
887.3	465.5	-16.7	-3.6	-14.1	-8.9
896.8	465.4	-109.8	-0.3	-16.5	0.6
904	400.6	-173.3	1.7	-4.5	3
900.6	375.2	-118.2	0.4	5.7	-2.5
896.2	405.7	-50	-1.1	7	-8.6
893.1	443.9	-31.7	-1.2	0.5	-8.6
891.7	441.2	-70.8	0.5	-1.9	-4.7
890.1	433.4	-68.7	0	-1.8	-3.5
888.9	456.4	-65.1	-1.6	-3.8	-2.5
891.4	459.3	-77.5	-0.9	-4.3	3.3
894.2	419.7	-86.3	0.4	-3.4	5.9
900	395	-75.3	-0.1	-2.6	3.1
898.5	391.1	-75.3	-2.6	-3.6	-1.5
896.4	409.5	-65	-3.6	-4.7	-5.9
894.8	428.1	-56.8	-3.2	-5.8	-6.2
890.3	456.5	-66.6	-1.6	-8.5	-2.9
886.1	446.4	-78	-1.9	-10.4	1.3
898.9	423.3	-135.8	-2.6	-7.8	2.8
902.7	410.8	-172.1	-0.3	3.8	3.6
912.5	383	-152	4.2	16.3	3.6
962.6	279.6	-148.5	1.8	25.2	-1.7
927.3	162.7	-103.1	-42	24.9	-29.9
936.5	423.9	37.8	-61.7	27.6	-59.6
956.7	737.3	221.3	-57.5	20.9	-37
1033.8	807	399.9	-74.7	8.9	23.3
1035.2	675.7	244.7	-34.2	-38.1	55.2
1129.5	535	-17.3	-2.6	-38.1	70.6
1120.8	434.4	-16.4	-2.5	-21.5	75.1
1107.7	328.3	-26.4	-10.1	-22.1	75.7
1170.2	261.5	24.9	-21.5	-20.5	63.9
1231.6	316	148.4	-10.7	-35.1	40.2
1206.4	364.5	122.8	-5	-61.1	32.8
1092.5	348.9	-82.8	-5.6	-75.1	36.5
1068.8	335.9	-233.3	-8.2	-62.9	49.6
1117.7	217.4	-130	-16.4	-43.5	54.8
1168.2	102.1	27.2	-21.8	-50.7	35.4
1083.2	124.2	1.3	-18.2	-76.3	15.2
1004.8	170.1	-150.1	-17.7	-83.2	8.5
953.8	206.9	-140.1	-14.6	-71.2	9.9
911.8	184	-156.4	-28.7	-68.3	8.5
889.5	218.5	-107	-22.8	-74.3	9.1
850	199.5	-170.1	-36.3	-80.8	15.2
774.5	225	-268.4	-53.2	-81.4	23.6
738.7	198.8	-361.3	-62.4	-69.9	33
770.6	205	-325.5	-63.2	-48.4	33.4
787.9	202	-195.1	-64.5	-50.7	38.5
802.1	159.4	-245.3	-65.3	-62.7	41.5
789.6	124.7	-319.2	-66.8	-61.8	40.8
768.1	144.7	-331.9	-75.5	-53.7	42.4
748.2	155.6	-369.1	-73.4	-53.7	40.5
756.4	125.3	-372.8	-77.1	-43	35.1
741.4	117.5	-321.8	-79.8	-41.3	28.7
722.1	127.5	-328.1	-79.8	-48	26.7
710	159.3	-442.5	-78.1	-49.1	22.1
763.6	173.4	-412.8	-86.6	-29.1	17.9
797.6	155.3	-299.4	-91.6	-23.8	10.4
838.9	138.9	-214.1	-85.9	-30.4	2.7
788.6	222.5	-312	-92.2	-48.4	2.3
687.1	333.6	-474.6	-91	-47.8	4.7
679.9	340.8	-500.2	-95.7	-25	13.8
730.5	265.8	-376.4	-92.7	-10.8	18.3
809.4	186.6	-320.6	-87.2	-7.9	15.4
805	252.1	-252.6	-99.3	-15.8	3.5
697.7	489.5	-405.1	-97.7	-29.4	-1.5
603.5	595.4	-524.1	-95.3	-21.9	20.5
620.8	512.8	-545.1	-100.8	1.6	48.1
728.6	314.6	-417.1	-98.3	26.4	59
817.7	307.2	-217.1	-82.4	26.8	29.2
802	549.8	-247.1	-60.1	2.4	-2
744.2	645.2	-401	-38.4	-4.1	-10
666.5	580.5	-520.2	-25.9	2.4	-1.5
699.5	473.7	-528	-16.1	22.6	2.3
778.6	364.7	-324.9	-2.9	28.9	-7.9
836	333.3	-203	21.7	13.6	-39.6
848.3	439.9	-255.3	29.3	-2.1	-63.9
848.5	512.5	-328.3	27.2	1	-65.9
867.6	564.2	-294.4	30.2	6.1	-57.8
893	567.1	-273.1	42.7	-1.6	-52.5
916.6	567.9	-325.6	43.4	-5.3	-47
918	539	-321.1	40.3	-8.7	-44.6
893.9	481.5	-392.3	40.1	-13.3	-46.2
