UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz
2026_06_09_01_11_51.314,2.040000,0.99998039,-0.00587625,0.00217764,-0.00009784,0.99999052,0.00017008,0.00435634,-0.00022126,0.99993092,0.01175185,-0.00435404,-0.01175270,0.99992144,-0.673452,-0.249619,0.009746,-0.742492,9.294805,20.886515
2026_06_09_01_11_51.335,2.060000,0.99998039,-0.00587455,0.00217803,-0.00009902,0.99999046,0.00017244,0.00435713,-0.00022362,0.99993098,0.01174844,-0.00435481,-0.01174931,0.99992150,-0.673257,-0.249665,0.009881,-0.659870,8.925055,19.145090
2026_06_09_01_11_51.353,2.080000,0.99998039,-0.00587314,0.00217866,-0.00010015,0.99999046,0.00017471,0.00435841,-0.00022589,0.99993098,0.01174561,-0.00435606,-0.01174648,0.99992150,-0.673095,-0.249738,0.010011,-0.721480,8.627596,17.562403
2026_06_09_01_11_51.373,2.100000,0.99998039,-0.00587157,0.00217952,-0.00010124,0.99999046,0.00017687,0.00436014,-0.00022806,0.99993104,0.01174248,-0.00435776,-0.01174336,0.99992156,-0.672916,-0.249837,0.010135,-0.777616,7.962968,15.734448
2026_06_09_01_11_51.393,2.120000,0.99998039,-0.00586988,0.00218016,-0.00010227,0.99999046,0.00017893,0.00436143,-0.00023012,0.99993110,0.01173908,-0.00435903,-0.01173997,0.99992156,-0.672722,-0.249911,0.010253,-0.539023,7.267043,13.869571
2026_06_09_01_11_51.413,2.140000,0.99998039,-0.00586806,0.00218059,-0.00010367,0.99999046,0.00018174,0.00436230,-0.00023292,0.99993110,0.01173544,-0.00435987,-0.01173634,0.99992162,-0.672514,-0.249961,0.010414,-0.549415,6.906761,12.096985
2026_06_09_01_11_51.432,2.160000,0.99998045,-0.00586657,0.00218124,-0.00010542,0.99999046,0.00018523,0.00436363,-0.00023642,0.99993116,0.01173244,-0.00436115,-0.01173336,0.99992168,-0.672343,-0.250037,0.010614,-0.723516,6.677722,10.639091
2026_06_09_01_11_51.452,2.180000,0.99998045,-0.00586582,0.00218167,-0.00010748,0.99999046,0.00018937,0.00436452,-0.00024055,0.99993116,0.01173093,-0.00436200,-0.01173187,0.99992168,-0.672258,-0.250088,0.010851,-0.743268,6.157593,8.770201
2026_06_09_01_11_51.476,2.200000,0.99998045,-0.00586578,0.00218189,-0.00010984,0.99999046,0.00019408,0.00436499,-0.00024528,0.99993116,0.01173085,-0.00436242,-0.01173181,0.99992168,-0.672254,-0.250115,0.011121,-0.783301,5.438159,6.759865
2026_06_09_01_11_51.491,2.220000,0.99998045,-0.00586599,0.00218235,-0.00011204,0.99999046,0.00019848,0.00436593,-0.00024969,0.99993116,0.01173125,-0.00436330,-0.01173223,0.99992168,-0.672279,-0.250168,0.011373,-0.983397,4.877635,5.342496
2026_06_09_01_11_51.511,2.240000,0.99998045,-0.00586600,0.00218259,-0.00011408,0.99999046,0.00020255,0.00436643,-0.00025377,0.99993116,0.01173127,-0.00436376,-0.01173227,0.99992168,-0.672281,-0.250197,0.011607,-1.025286,4.318831,3.823512
2026_06_09_01_11_51.531,2.260000,0.99998045,-0.00586626,0.00218263,-0.00011638,0.99999046,0.00020716,0.00436654,-0.00025837,0.99993116,0.01173178,-0.00436380,-0.01173280,0.99992162,-0.672311,-0.250203,0.011870,-0.723897,3.525206,2.313468
2026_06_09_01_11_51.551,2.280000,0.99998045,-0.00586675,0.00218247,-0.00011892,0.99999046,0.00021224,0.00436625,-0.00026345,0.99993116,0.01173275,-0.00436346,-0.01173379,0.99992162,-0.672368,-0.250187,0.012161,-0.385405,2.993972,0.911113
2026_06_09_01_11_51.570,2.300000,0.99998045,-0.00586703,0.00218170,-0.00012125,0.99999046,0.00021689,0.00436474,-0.00026809,0.99993110,0.01173330,-0.00436190,-0.01173435,0.99992162,-0.672400,-0.250100,0.012428,-0.301545,2.787322,-0.357488
2026_06_09_01_11_51.591,2.320000,0.99998045,-0.00586710,0.00218079,-0.00012336,0.99999046,0.00022112,0.00436293,-0.00027230,0.99993110,0.01173344,-0.00436004,-0.01173452,0.99992162,-0.672410,-0.249997,0.012671,-0.147510,2.458875,-1.392821
2026_06_09_01_11_51.610,2.340000,0.99998045,-0.00586741,0.00218016,-0.00012526,0.99999046,0.00022493,0.00436171,-0.00027609,0.99993110,0.01173405,-0.00435877,-0.01173515,0.99992162,-0.672446,-0.249927,0.012888,-0.000843,2.060920,-2.489814
2026_06_09_01_11_51.631,2.360000,0.99998045,-0.00586795,0.00217939,-0.00012694,0.99999046,0.00022830,0.00436018,-0.00027946,0.99993110,0.01173511,-0.00435720,-0.01173622,0.99992162,-0.672507,-0.249839,0.013082,0.114147,1.502990,-3.614766
2026_06_09_01_11_51.651,2.380000,0.99998045,-0.00586869,0.00217848,-0.00012884,0.99999046,0.00023211,0.00435838,-0.00028325,0.99993110,0.01173659,-0.00435536,-0.01173771,0.99992162,-0.672593,-0.249736,0.013300,0.198737,1.132655,-4.716661
2026_06_09_01_11_51.670,2.400000,0.99998045,-0.00586963,0.00217786,-0.00013094,0.99999046,0.00023632,0.00435718,-0.00028745,0.99993104,0.01173846,-0.00435411,-0.01173960,0.99992162,-0.672701,-0.249667,0.013541,0.062586,0.944859,-5.598135
2026_06_09_01_11_51.690,2.420000,0.99998045,-0.00587075,0.00217754,-0.00013322,0.99999046,0.00024087,0.00435656,-0.00029201,0.99993104,0.01174068,-0.00435343,-0.01174184,0.99992156,-0.672830,-0.249632,0.013802,0.221696,0.330691,-6.260780
2026_06_09_01_11_51.710,2.440000,0.99998045,-0.00587203,0.00217749,-0.00013566,0.99999046,0.00024574,0.00435649,-0.00029689,0.99993098,0.01174324,-0.00435331,-0.01174442,0.99992156,-0.672977,-0.249628,0.014081,0.636026,-0.711912,-6.879881
2026_06_09_01_11_51.729,2.460000,0.99998045,-0.00587347,0.00217771,-0.00013824,0.99999046,0.00025089,0.00435695,-0.00030205,0.99993098,0.01174611,-0.00435370,-0.01174731,0.99992150,-0.673143,-0.249654,0.014376,0.762516,-1.411738,-7.460983
2026_06_09_01_11_51.749,2.480000,0.99998045,-0.00587504,0.00217774,-0.00014050,0.99999046,0.00025541,0.00435705,-0.00030659,0.99993092,0.01174925,-0.00435375,-0.01175047,0.99992150,-0.673324,-0.249660,0.014635,0.613935,-1.784119,-8.171281
2026_06_09_01_11_51.769,2.500000,0.99998045,-0.00587674,0.00217719,-0.00014203,0.99999046,0.00025847,0.00435596,-0.00030965,0.99993086,0.01175263,-0.00435262,-0.01175387,0.99992144,-0.673519,-0.249597,0.014810,0.613350,-1.890613,-8.930067
2026_06_09_01_11_51.789,2.520000,0.99998033,-0.00587859,0.00217648,-0.00014328,0.99999046,0.00026097,0.00435455,-0.00031215,0.99993086,0.01175633,-0.00435118,-0.01175758,0.99992138,-0.673731,-0.249517,0.014954,0.778804,-2.076484,-9.414999
2026_06_09_01_11_51.809,2.540000,0.99998039,-0.00588049,0.00217565,-0.00014469,0.99999046,0.00026378,0.00435293,-0.00031496,0.99993080,0.01176013,-0.00434952,-0.01176139,0.99992138,-0.673949,-0.249423,0.015115,0.716380,-2.506133,-9.729573
2026_06_09_01_11_51.828,2.560000,0.99998039,-0.00588247,0.00217429,-0.00014624,0.99999052,0.00026689,0.00435021,-0.00031805,0.99993074,0.01176408,-0.00434677,-0.01176535,0.99992132,-0.674177,-0.249268,0.015293,0.581507,-2.902060,-9.956428
2026_06_09_01_11_51.848,2.580000,0.99998039,-0.00588452,0.00217284,-0.00014748,0.99999052,0.00026939,0.00434732,-0.00032053,0.99993068,0.01176817,-0.00434385,-0.01176945,0.99992132,-0.674411,-0.249102,0.015436,0.690082,-3.602180,-10.240317
2026_06_09_01_11_51.868,2.600000,0.99998039,-0.00588662,0.00217132,-0.00014801,0.99999052,0.00027046,0.00434429,-0.00032158,0.99993068,0.01177236,-0.00434081,-0.01177365,0.99992126,-0.674652,-0.248929,0.015497,0.813225,-3.916076,-10.656105
2026_06_09_01_11_51.888,2.620000,0.99998039,-0.00588833,0.00216931,-0.00014828,0.99999052,0.00027101,0.00434028,-0.00032210,0.99993062,0.01177578,-0.00433679,-0.01177707,0.99992126,-0.674848,-0.248699,0.015529,0.686412,-3.930022,-10.928968
2026_06_09_01_11_51.908,2.640000,0.99998039,-0.00588966,0.00216684,-0.00014873,0.99999058,0.00027193,0.00433535,-0.00032297,0.99993056,0.01177845,-0.00433185,-0.01177973,0.99992126,-0.675001,-0.248417,0.015582,0.417664,-4.213630,-11.250717
2026_06_09_01_11_51.934,2.660000,0.99998039,-0.00589106,0.00216396,-0.00014891,0.99999058,0.00027233,0.00432959,-0.00032332,0.99993056,0.01178124,-0.00432608,-0.01178253,0.99992120,-0.675161,-0.248086,0.015605,0.111608,-4.343535,-11.598556
2026_06_09_01_11_51.948,2.680000,0.99998027,-0.00589250,0.00216112,-0.00014843,0.99999064,0.00027138,0.00432390,-0.00032232,0.99993050,0.01178413,-0.00432040,-0.01178542,0.99992120,-0.675326,-0.247760,0.015550,0.062276,-4.560512,-11.415236
2026_06_09_01_11_51.967,2.700000,0.99998033,-0.00589399,0.00215834,-0.00014730,0.99999064,0.00026915,0.00431832,-0.00032004,0.99993050,0.01178712,-0.00431485,-0.01178839,0.99992120,-0.675497,-0.247441,0.015423,0.207906,-4.838853,-11.040173
2026_06_09_01_11_51.987,2.720000,0.99998033,-0.00589552,0.00215562,-0.00014600,0.99999064,0.00026658,0.00431288,-0.00031741,0.99993044,0.01179017,-0.00430943,-0.01179143,0.99992120,-0.675671,-0.247129,0.015275,0.151787,-4.651072,-10.969779
2026_06_09_01_11_52.007,2.740000,0.99998033,-0.00589707,0.00215340,-0.00014497,0.99999070,0.00026454,0.00430843,-0.00031534,0.99993038,0.01179327,-0.00430501,-0.01179452,0.99992120,-0.675848,-0.246874,0.015158,-0.166059,-4.447797,-10.703468
2026_06_09_01_11_52.027,2.760000,0.99998033,-0.00589863,0.00215125,-0.00014378,0.99999070,0.00026217,0.00430411,-0.00031293,0.99993038,0.01179641,-0.00430072,-0.01179764,0.99992114,-0.676027,-0.246626,0.015022,-0.491139,-4.711739,-10.271553
2026_06_09_01_11_52.046,2.780000,0.99998033,-0.00590020,0.00214917,-0.00014200,0.99999070,0.00025863,0.00429993,-0.00030935,0.99993032,0.01179955,-0.00429657,-0.01180077,0.99992114,-0.676206,-0.246386,0.014820,-0.535530,-5.161249,-10.265329
2026_06_09_01_11_52.066,2.800000,0.99998033,-0.00590177,0.00214759,-0.00014011,0.99999076,0.00025486,0.00429675,-0.00030556,0.99993032,0.01180270,-0.00429344,-0.01180390,0.99992114,-0.676386,-0.246204,0.014604,-0.719663,-5.396161,-10.306307
2026_06_09_01_11_52.088,2.820000,0.99998033,-0.00590333,0.00214650,-0.00013812,0.99999076,0.00025089,0.00429454,-0.00030158,0.99993026,0.01180583,-0.00429128,-0.01180701,0.99992108,-0.676564,-0.246078,0.014376,-0.794372,-5.566973,-10.126968
2026_06_09_01_11_52.106,2.840000,0.99998033,-0.00590444,0.00214545,-0.00013562,0.99999076,0.00024589,0.00429242,-0.00029656,0.99993026,0.01180807,-0.00428922,-0.01180923,0.99992108,-0.676691,-0.245956,0.014090,-0.572934,-5.773577,-9.858845
2026_06_09_01_11_52.126,2.860000,0.99998033,-0.00590513,0.00214445,-0.00013307,0.99999076,0.00024080,0.00429038,-0.00029145,0.99993020,0.01180945,-0.00428724,-0.01181060,0.99992108,-0.676769,-0.245840,0.013798,-0.503658,-5.701247,-9.557507
2026_06_09_01_11_52.146,2.880000,0.99998033,-0.00590583,0.00214392,-0.00013091,0.99999076,0.00023650,0.00428930,-0.00028714,0.99993020,0.01181087,-0.00428620,-0.01181200,0.99992102,-0.676849,-0.245777,0.013551,-0.410667,-5.194449,-9.108625
2026_06_09_01_11_52.166,2.900000,0.99998033,-0.00590658,0.00214384,-0.00012915,0.99999076,0.00023296,0.00428912,-0.00028361,0.99993020,0.01181237,-0.00428607,-0.01181348,0.99992102,-0.676935,-0.245767,0.013349,-0.031913,-4.927283,-8.635266
2026_06_09_01_11_52.185,2.920000,0.99998033,-0.00590731,0.00214419,-0.00012776,0.99999076,0.00023018,0.00428980,-0.00028084,0.99993020,0.01181384,-0.00428678,-0.01181494,0.99992102,-0.677018,-0.245806,0.013189,0.664470,-4.938235,-8.212686
2026_06_09_01_11_52.205,2.940000,0.99998021,-0.00590805,0.00214452,-0.00012673,0.99999076,0.00022812,0.00429045,-0.00027880,0.99993014,0.01181532,-0.00428745,-0.01181640,0.99992096,-0.677102,-0.245843,0.013071,0.723002,-4.731058,-7.697968
2026_06_09_01_11_52.225,2.960000,0.99998027,-0.00590836,0.00214440,-0.00012605,0.99999076,0.00022676,0.00429020,-0.00027744,0.99993014,0.01181594,-0.00428722,-0.01181702,0.99992096,-0.677137,-0.245829,0.012994,0.150515,-4.461916,-7.120386
2026_06_09_01_11_52.245,2.980000,0.99998027,-0.00590826,0.00214385,-0.00012528,0.99999076,0.00022523,0.00428910,-0.00027590,0.99993014,0.01181575,-0.00428614,-0.01181683,0.99992096,-0.677126,-0.245766,0.012906,-0.105483,-4.398052,-6.342493
2026_06_09_01_11_52.268,3.000000,0.99998027,-0.00590821,0.00214291,-0.00012443,0.99999076,0.00022353,0.00428720,-0.00027417,0.99993014,0.01181564,-0.00428426,-0.01181671,0.99992102,-0.677120,-0.245657,0.012808,0.084795,-4.217945,-5.430312
2026_06_09_01_11_52.284,3.020000,0.99998027,-0.00590776,0.00214158,-0.00012393,0.99999082,0.00022254,0.00428454,-0.00027315,0.99993014,0.01181476,-0.00428161,-0.01181582,0.99992102,-0.677069,-0.245505,0.012752,-0.070901,-4.001188,-4.486890
2026_06_09_01_11_52.304,3.040000,0.99998027,-0.00590695,0.00214033,-0.00012376,0.99999082,0.00022223,0.00428204,-0.00027280,0.99993020,0.01181314,-0.00427911,-0.01181420,0.99992108,-0.676976,-0.245362,0.012734,-0.386967,-3.895728,-3.589511
2026_06_09_01_11_52.324,3.060000,0.99998027,-0.00590623,0.00213958,-0.00012392,0.99999082,0.00022257,0.00428055,-0.00027311,0.99993020,0.01181169,-0.00427762,-0.01181275,0.99992108,-0.676892,-0.245276,0.012753,-0.326816,-3.324609,-3.133888
2026_06_09_01_11_52.344,3.080000,0.99998027,-0.00590558,0.00213889,-0.00012439,0.99999082,0.00022351,0.00427917,-0.00027404,0.99993020,0.01181040,-0.00427623,-0.01181146,0.99992108,-0.676819,-0.245197,0.012807,-0.292764,-2.791126,-2.852986
2026_06_09_01_11_52.364,3.100000,0.99998027,-0.00590502,0.00213826,-0.00012472,0.99999082,0.00022418,0.00427791,-0.00027468,0.99993020,0.01180927,-0.00427496,-0.01181034,0.99992114,-0.676754,-0.245125,0.012845,-0.114849,-2.702628,-2.567305
2026_06_09_01_11_52.384,3.120000,0.99998027,-0.00590454,0.00213812,-0.00012491,0.99999082,0.00022457,0.00427762,-0.00027507,0.99993026,0.01180831,-0.00427467,-0.01180938,0.99992114,-0.676699,-0.245109,0.012868,0.078702,-2.725874,-2.329727
2026_06_09_01_11_52.403,3.140000,0.99998027,-0.00590413,0.00213843,-0.00012541,0.99999082,0.00022557,0.00427826,-0.00027607,0.99993026,0.01180750,-0.00427530,-0.01180857,0.99992114,-0.676653,-0.245145,0.012925,0.238907,-2.492826,-1.974907
2026_06_09_01_11_52.428,3.160000,0.99998027,-0.00590423,0.00213919,-0.00012577,0.99999082,0.00022627,0.00427978,-0.00027679,0.99993026,0.01180770,-0.00427681,-0.01180877,0.99992114,-0.676665,-0.245232,0.012965,0.221292,-2.044309,-1.773759
2026_06_09_01_11_52.443,3.180000,0.99998027,-0.00590481,0.00214036,-0.00012598,0.99999082,0.00022668,0.00428212,-0.00027723,0.99993026,0.01180886,-0.00427914,-0.01180993,0.99992108,-0.676731,-0.245366,0.012989,0.036666,-1.195475,-1.265460
2026_06_09_01_11_52.463,3.200000,0.99998027,-0.00590542,0.00214148,-0.00012649,0.99999082,0.00022768,0.00428438,-0.00027827,0.99993020,0.01181006,-0.00428139,-0.01181115,0.99992108,-0.676801,-0.245496,0.013046,-0.066521,-0.573220,-0.653745
2026_06_09_01_11_52.482,3.220000,0.99998027,-0.00590605,0.00214257,-0.00012727,0.99999076,0.00022924,0.00428655,-0.00027985,0.99993020,0.01181131,-0.00428354,-0.01181240,0.99992108,-0.676873,-0.245620,0.013135,-0.333402,-0.629394,-0.228633
2026_06_09_01_11_52.502,3.240000,0.99998027,-0.00590669,0.00214360,-0.00012832,0.99999076,0.00023131,0.00428863,-0.00028196,0.99993020,0.01181260,-0.00428560,-0.01181370,0.99992102,-0.676947,-0.245739,0.013254,-0.777157,-0.581835,0.320616
2026_06_09_01_11_52.522,3.260000,0.99998027,-0.00590735,0.00214416,-0.00012917,0.99999076,0.00023301,0.00428975,-0.00028367,0.99993014,0.01181391,-0.00428670,-0.01181502,0.99992102,-0.677022,-0.245804,0.013352,-0.932061,-0.320665,0.573345
2026_06_09_01_11_52.542,3.280000,0.99998027,-0.00590801,0.00214425,-0.00012984,0.99999076,0.00023434,0.00428996,-0.00028502,0.99993014,0.01181524,-0.00428689,-0.01181635,0.99992102,-0.677099,-0.245815,0.013428,-0.931693,0.046260,0.544497
2026_06_09_01_11_52.561,3.300000,0.99998027,-0.00590868,0.00214392,-0.00013076,0.99999076,0.00023618,0.00428930,-0.00028686,0.99993014,0.01181657,-0.00428621,-0.01181770,0.99992096,-0.677176,-0.245777,0.013534,-0.852478,0.472992,1.017828
2026_06_09_01_11_52.586,3.320000,0.99998027,-0.00590893,0.00214360,-0.00013149,0.99999076,0.00023764,0.00428866,-0.00028831,0.99993014,0.01181706,-0.00428556,-0.01181819,0.99992096,-0.677204,-0.245741,0.013617,-0.893335,1.188033,1.387666
2026_06_09_01_11_52.601,3.340000,0.99998027,-0.00590877,0.00214372,-0.00013203,0.99999076,0.00023873,0.00428892,-0.00028940,0.99993014,0.01181673,-0.00428580,-0.01181787,0.99992096,-0.677186,-0.245756,0.013679,-1.073669,1.641386,1.351240
2026_06_09_01_11_52.621,3.360000,0.99998027,-0.00590865,0.00214384,-0.00013283,0.99999076,0.00024031,0.00428916,-0.00029098,0.99993014,0.01181649,-0.00428602,-0.01181763,0.99992096,-0.677172,-0.245770,0.013770,-1.143113,1.681902,1.482266
2026_06_09_01_11_52.641,3.380000,0.99998027,-0.00590814,0.00214395,-0.00013342,0.99999076,0.00024150,0.00428939,-0.00029217,0.99993014,0.01181547,-0.00428624,-0.01181662,0.99992102,-0.677114,-0.245783,0.013838,-1.395788,1.616080,1.601523
2026_06_09_01_11_52.661,3.400000,0.99998027,-0.00590726,0.00214406,-0.00013340,0.99999076,0.00024146,0.00428961,-0.00029213,0.99993014,0.01181372,-0.00428646,-0.01181487,0.99992102,-0.677014,-0.245795,0.013836,-1.652538,1.403335,1.877054
2026_06_09_01_11_52.681,3.420000,0.99998027,-0.00590647,0.00214416,-0.00013322,0.99999076,0.00024110,0.00428981,-0.00029176,0.99993020,0.01181214,-0.00428666,-0.01181329,0.99992102,-0.676923,-0.245807,0.013815,-1.719991,1.339080,2.199481
2026_06_09_01_11_52.700,3.440000,0.99998027,-0.00590577,0.00214468,-0.00013332,0.99999076,0.00024130,0.00429086,-0.00029196,0.99993020,0.01181073,-0.00428771,-0.01181188,0.99992102,-0.676843,-0.245867,0.013826,-1.777078,1.363521,2.157721
2026_06_09_01_11_52.720,3.460000,0.99998027,-0.00590515,0.00214560,-0.00013325,0.99999076,0.00024116,0.00429270,-0.00029184,0.99993020,0.01180949,-0.00428955,-0.01181063,0.99992102,-0.676771,-0.245972,0.013819,-1.630100,1.164573,2.181190
2026_06_09_01_11_52.744,3.480000,0.99998027,-0.00590461,0.00214690,-0.00013303,0.99999076,0.00024071,0.00429528,-0.00029142,0.99993026,0.01180841,-0.00429214,-0.01180955,0.99992102,-0.676709,-0.246120,0.013793,-1.408230,1.023076,2.648430
2026_06_09_01_11_52.760,3.500000,0.99998027,-0.00590415,0.00214811,-0.00013310,0.99999076,0.00024082,0.00429771,-0.00029155,0.99993026,0.01180749,-0.00429457,-0.01180863,0.99992102,-0.676657,-0.246260,0.013799,-1.022448,1.074533,2.980601
2026_06_09_01_11_52.780,3.520000,0.99998027,-0.00590377,0.00214882,-0.00013299,0.99999070,0.00024061,0.00429912,-0.00029135,0.99993026,0.01180673,-0.00429598,-0.01180787,0.99992108,-0.676613,-0.246341,0.013787,-0.651755,0.826692,3.020878
2026_06_09_01_11_52.799,3.540000,0.99998027,-0.00590346,0.00214947,-0.00013274,0.99999070,0.00024009,0.00430042,-0.00029084,0.99993026,0.01180613,-0.00429728,-0.01180727,0.99992108,-0.676578,-0.246415,0.013757,-0.704516,0.755253,3.044060
2026_06_09_01_11_52.819,3.560000,0.99998027,-0.00590281,0.00215005,-0.00013233,0.99999070,0.00023928,0.00430159,-0.00029005,0.99993026,0.01180482,-0.00429846,-0.01180595,0.99992108,-0.676503,-0.246482,0.013711,-0.750127,0.926725,3.288558
2026_06_09_01_11_52.839,3.580000,0.99998027,-0.00590182,0.00215016,-0.00013137,0.99999070,0.00023735,0.00430178,-0.00028811,0.99993032,0.01180284,-0.00429868,-0.01180397,0.99992108,-0.676390,-0.246493,0.013600,-0.429389,0.892879,3.505580
2026_06_09_01_11_52.858,3.600000,0.99998027,-0.00590095,0.00214980,-0.00013030,0.99999070,0.00023522,0.00430105,-0.00028596,0.99993032,0.01180110,-0.00429798,-0.01180222,0.99992114,-0.676289,-0.246451,0.013478,0.069266,0.902316,3.525079
2026_06_09_01_11_52.879,3.620000,0.99998027,-0.00590019,0.00214943,-0.00012956,0.99999070,0.00023375,0.00430029,-0.00028448,0.99993032,0.01179959,-0.00429724,-0.01180071,0.99992114,-0.676202,-0.246408,0.013394,0.496177,0.813861,3.791908
2026_06_09_01_11_52.898,3.640000,0.99998033,-0.00589955,0.00214904,-0.00012914,0.99999070,0.00023293,0.00429952,-0.00028364,0.99993038,0.01179831,-0.00429647,-0.01179942,0.99992114,-0.676129,-0.246363,0.013347,0.516066,0.848258,4.219428
2026_06_09_01_11_52.918,3.660000,0.99998033,-0.00589902,0.00214865,-0.00012861,0.99999076,0.00023187,0.00429873,-0.00028257,0.99993038,0.01179725,-0.00429570,-0.01179835,0.99992114,-0.676068,-0.246318,0.013286,0.579382,0.969773,4.339530
2026_06_09_01_11_52.938,3.680000,0.99998033,-0.00589859,0.00214826,-0.00012754,0.99999076,0.00022973,0.00429793,-0.00028041,0.99993038,0.01179640,-0.00429493,-0.01179750,0.99992120,-0.676019,-0.246272,0.013163,0.900472,0.694585,4.315610
2026_06_09_01_11_52.958,3.700000,0.99998033,-0.00589827,0.00214786,-0.00012639,0.99999076,0.00022743,0.00429713,-0.00027810,0.99993038,0.01179577,-0.00429415,-0.01179686,0.99992120,-0.675982,-0.246226,0.013032,1.321918,0.310425,4.368605
2026_06_09_01_11_52.977,3.720000,0.99998033,-0.00589805,0.00214789,-0.00012559,0.99999076,0.00022585,0.00429718,-0.00027652,0.99993038,0.01179534,-0.00429422,-0.01179642,0.99992120,-0.675957,-0.246229,0.012941,1.739058,0.300612,4.104759
2026_06_09_01_11_52.997,3.740000,0.99998033,-0.00589836,0.00214790,-0.00012472,0.99999076,0.00022409,0.00429719,-0.00027477,0.99993038,0.01179596,-0.00429425,-0.01179703,0.99992120,-0.675992,-0.246230,0.012841,1.958653,0.337055,3.761694
