UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h
2026_06_10_15_44_50.643,3.757,30,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.9,94.1,999.1,-0.9,-0.4,-1.7,25,30.9688,19.1252,14.7266,-4.88227,8.7872,1.40711
2026_06_10_15_44_50.668,3.757,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-37.1,96.4,997.4,-0.7,-0.3,-1.6,25,27.9495,17.8411,13.7473,-4.81945,8.80968,1.52507
2026_06_10_15_44_50.686,3.757,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.1,95.5,998.1,-0.5,-0.4,-1.5,25,24.9356,16.5664,12.7237,-4.72615,8.78764,1.63462
2026_06_10_15_44_50.703,3.757,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.2,97,997.5,-0.3,-0.3,-1.3,25,21.9687,15.2872,11.6901,-4.60432,8.72337,1.7381
2026_06_10_15_44_50.722,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.1,95.2,997.4,-0.4,-0.4,-1.3,25,19.0636,13.9881,10.6324,-4.46333,8.61926,1.83285
2026_06_10_15_44_50.742,3.757,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.2,96.3,998.6,-0.3,-0.3,-1.4,25,16.2069,12.6666,9.60118,-4.30725,8.47778,1.91146
2026_06_10_15_44_50.762,3.757,29.9,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.4,95.2,997.9,-0.3,-0.4,-1.4,25,13.4032,11.3475,8.58546,-4.13515,8.30146,1.97435
2026_06_10_15_44_50.782,3.757,30,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.6,96.5,998.4,-0.5,-0.4,-1.6,25,10.6611,10.0421,7.57233,-3.95602,8.09042,2.01952
2026_06_10_15_44_50.801,3.757,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-37.5,95.4,997.9,-0.5,-0.4,-1.7,25,7.97392,8.75609,6.57157,-3.77107,7.84986,2.04516
2026_06_10_15_44_50.822,3.757,30,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-35.4,96,998,-0.5,-0.5,-1.8,25,5.40869,7.47775,5.5777,-3.57662,7.57996,2.05457
2026_06_10_15_44_50.842,3.757,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.9,95,997.9,-0.5,-0.4,-1.8,25,2.95732,6.21545,4.60508,-3.37407,7.28594,2.05093
2026_06_10_15_44_50.861,3.757,29.9,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-37.2,97.6,998.2,-0.6,-0.5,-1.8,25,0.567467,5.02365,3.66237,-3.16728,6.97043,2.03736
2026_06_10_15_44_50.882,3.757,30,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.7,97.1,998.7,-0.4,-0.5,-1.8,25,-1.70308,3.91704,2.76746,-2.95257,6.6336,2.01442
2026_06_10_15_44_50.900,3.757,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-35.7,97.4,998.2,-0.6,-0.5,-1.7,25,-3.81709,2.84049,1.9028,-2.73384,6.28058,1.98513
2026_06_10_15_44_50.921,3.757,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.2,97.4,998.5,-0.6,-0.5,-1.8,25,-5.84539,1.8101,1.06627,-2.51727,5.91393,1.94749
2026_06_10_15_44_50.941,3.757,30,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.9,96.3,997,-0.7,-0.5,-1.8,25,-7.77484,0.794351,0.236079,-2.30136,5.53612,1.89965
2026_06_10_15_44_50.961,3.757,30,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.8,96.5,999,-0.7,-0.4,-1.7,25,-9.53702,-0.19757,-0.542298,-2.08716,5.152,1.84725
2026_06_10_15_44_50.980,3.757,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.2,96.5,998.9,-0.8,-0.4,-1.7,25,-11.1731,-1.13497,-1.23324,-1.87562,4.76378,1.79076
2026_06_10_15_44_51.000,3.757,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.9,96.8,998.6,-0.8,-0.4,-1.7,25,-12.6764,-2.01344,-1.89402,-1.66767,4.37113,1.72822
2026_06_10_15_44_51.019,3.757,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.8,95.4,997.6,-0.8,-0.4,-1.8,25,-14.0336,-2.86588,-2.54494,-1.4617,3.97619,1.65777
2026_06_10_15_44_51.039,3.757,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.2,96.3,998.1,-0.8,-0.4,-1.7,25,-15.2625,-3.67465,-3.16366,-1.25863,3.58102,1.58261
2026_06_10_15_44_51.059,3.757,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.3,96.3,997.8,-0.7,-0.4,-1.7,25,-16.3436,-4.40358,-3.73154,-1.05686,3.18759,1.50579
2026_06_10_15_44_51.080,3.757,29.9,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36,96.4,997.9,-0.8,-0.4,-1.7,25,-17.2618,-5.0726,-4.25808,-0.859775,2.79774,1.42532
2026_06_10_15_44_51.100,3.757,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.2,95.7,1000.3,-0.8,-0.4,-1.8,25,-18.0719,-5.69853,-4.6765,-0.670573,2.41322,1.33932
2026_06_10_15_44_51.119,3.757,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.1,95.9,997.6,-0.7,-0.4,-1.7,25,-18.7557,-6.27793,-5.05872,-0.484893,2.03567,1.25093
2026_06_10_15_44_51.139,3.757,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.4,97.5,998.7,-0.6,-0.4,-1.7,25,-19.2938,-6.75385,-5.4365,-0.301026,1.6666,1.16316
2026_06_10_15_44_51.159,3.757,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.8,96,998.2,-0.6,-0.4,-1.6,25,-19.7277,-7.17068,-5.75424,-0.12224,1.30742,1.07642
2026_06_10_15_44_51.179,3.757,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.7,96.3,997.6,-0.6,-0.5,-1.7,25,-20.0504,-7.56116,-6.05501,0.0483793,0.956956,0.988632
2026_06_10_15_44_51.198,3.757,29.9,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.8,97.5,997.8,-0.6,-0.4,-1.8,25,-20.2585,-7.85844,-6.321,0.210393,0.618966,0.895369
2026_06_10_15_44_51.218,3.757,30,0,0.757,0,0,0,0, ,0,0,0,0,0, ,-37.2,96.3,996.8,-0.6,-0.5,-1.7,25,-20.3688,-8.10242,-6.56242,0.363424,0.294502,0.802268
2026_06_10_15_44_51.238,3.757,29.9,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36,98.9,989.2,-0.7,-0.5,-1.8,25,-20.3537,-8.26016,-6.97053,0.504707,-0.0179536,0.709779
2026_06_10_15_44_51.258,3.757,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36,93.8,1018,-1.6,-0.5,-1.7,25,-20.2096,-8.43077,-6.80442,0.612052,-0.314996,0.618328
2026_06_10_15_44_51.278,3.757,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.7,93.9,989.8,0,-0.3,-1.8,25,-19.9901,-8.67407,-6.59821,0.728281,-0.591015,0.528314
2026_06_10_15_44_51.297,3.757,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38,94.7,1001.4,-0.8,-0.4,-1.7,25,-19.7319,-8.84062,-6.77666,0.854838,-0.848131,0.440112
2026_06_10_15_44_51.317,3.757,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.7,102.5,993.8,-0.8,-0.5,-1.6,25,-19.3892,-8.74454,-6.81486,0.951358,-1.09336,0.358971
2026_06_10_15_44_51.337,3.757,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-35.7,94.8,997.8,-0.7,-0.5,-1.8,25,-18.9113,-8.60763,-6.90589,1.04091,-1.32363,0.277587
2026_06_10_15_44_51.357,3.757,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.1,95.2,999.1,-1,-0.5,-1.8,25,-18.3734,-8.61402,-6.82846,1.11603,-1.53608,0.193923
2026_06_10_15_44_51.376,3.757,29.9,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36,97.6,998.7,-0.3,-0.4,-1.7,25,-17.7787,-8.50899,-6.6991,1.19178,-1.72809,0.115858
2026_06_10_15_44_51.397,3.757,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-37.3,97.5,997.6,-1,-0.5,-1.7,25,-17.1305,-8.31077,-6.57985,1.25794,-1.90217,0.0435033
2026_06_10_15_44_51.416,3.757,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-35.7,93.8,998,-1,-0.5,-1.8,25,-16.4223,-8.17449,-6.45118,1.29749,-2.06079,-0.0279697
2026_06_10_15_44_51.436,3.757,29.8,0,0.761,0,0,0,0, ,0,0,0,0,0, ,-36.9,95.2,1000.4,-0.7,-0.4,-1.8,25,-15.658,-8.06102,-6.22838,1.33606,-2.19902,-0.0982517
2026_06_10_15_44_51.456,3.757,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36,95.5,997.8,-0.9,-0.5,-1.7,25,-14.8615,-7.87169,-5.99071,1.36861,-2.31963,-0.162151
2026_06_10_15_44_51.478,3.757,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.1,98.6,996.8,-1,-0.5,-1.8,25,-14.0357,-7.56949,-5.82345,1.38546,-2.42535,-0.222116
2026_06_10_15_44_51.496,3.757,29.9,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-35.2,94.8,998.4,-1,-0.5,-1.8,25,-13.1615,-7.26196,-5.62098,1.39221,-2.51393,-0.280499
2026_06_10_15_44_51.515,3.757,29.9,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-37.8,94.2,1000.1,-0.7,-0.4,-1.8,25,-12.2826,-7.04162,-5.31981,1.39912,-2.58332,-0.334636
2026_06_10_15_44_51.535,3.757,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-35.2,95.2,998.4,-0.7,-0.4,-1.7,25,-11.3862,-6.78758,-5.0072,1.40615,-2.63413,-0.382016
2026_06_10_15_44_51.562,3.757,30,0,0.757,0,0,0,0, ,0,0,0,0,0, ,-36.4,98.2,997,-0.7,-0.4,-1.8,25,-10.4434,-6.41446,-4.76126,1.4059,-2.66947,-0.42519
2026_06_10_15_44_51.575,3.757,29.9,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.6,96.9,997.6,-0.6,-0.5,-1.8,25,-9.52963,-5.98634,-4.52354,1.4012,-2.69236,-0.466604
2026_06_10_15_44_51.595,3.757,29.9,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-37.4,95.9,1000.4,-0.8,-0.4,-1.8,25,-8.63824,-5.60611,-4.1918,1.38736,-2.70087,-0.503686
2026_06_10_15_44_51.614,3.757,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.3,95.7,998.4,-0.6,-0.4,-1.8,25,-7.76517,-5.24633,-3.83606,1.36737,-2.6932,-0.536468
2026_06_10_15_44_51.634,3.757,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.1,94.4,997,-0.7,-0.4,-1.7,25,-6.88929,-4.91512,-3.56224,1.34407,-2.67263,-0.562546
2026_06_10_15_44_51.654,3.757,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36,97.4,999.6,-0.5,-0.4,-1.7,25,-5.99054,-4.53424,-3.25486,1.31774,-2.63989,-0.582121
2026_06_10_15_44_51.673,3.757,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.8,95.9,997.6,-0.6,-0.5,-1.8,25,-5.09898,-4.11291,-2.93181,1.28866,-2.59821,-0.600319
2026_06_10_15_44_51.693,3.757,29.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-37.2,96.8,999.3,-0.7,-0.4,-1.7,25,-4.25545,-3.70669,-2.6175,1.24975,-2.54576,-0.614666
2026_06_10_15_44_51.714,3.757,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-35.7,95.2,996.2,-0.5,-0.4,-1.7,25,-3.40534,-3.31929,-2.34004,1.20904,-2.48089,-0.622827
2026_06_10_15_44_51.733,3.757,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-35.8,94.4,998.5,-0.7,-0.4,-1.8,25,-2.54581,-2.99339,-2.08427,1.16438,-2.40697,-0.629972
2026_06_10_15_44_51.753,3.757,29.7,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.2,95.4,998.7,-0.6,-0.4,-1.7,25,-1.72815,-2.66381,-1.76947,1.11371,-2.32482,-0.633661
2026_06_10_15_44_51.776,3.757,29.7,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-37.4,95.8,998.5,-0.6,-0.5,-1.8,25,-0.981302,-2.30293,-1.46139,1.06249,-2.23769,-0.634046
2026_06_10_15_44_51.796,3.757,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.8,96.1,1000.4,-1.2,-0.4,-1.7,25,-0.305484,-1.93124,-1.11953,0.993827,-2.1438,-0.631288
2026_06_10_15_44_51.812,3.757,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.2,92.4,997.5,-1,-0.4,-1.7,25,0.343599,-1.65164,-0.81344,0.91383,-2.0415,-0.623101
2026_06_10_15_44_51.832,3.757,29.9,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.6,91.6,999.2,-0.5,-0.4,-1.7,25,0.988582,-1.48795,-0.547777,0.850418,-1.93416,-0.612246
2026_06_10_15_44_51.853,3.757,29.7,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.3,96.8,999.7,-0.4,-0.5,-1.8,25,1.61913,-1.21706,-0.238497,0.800637,-1.825,-0.601357
2026_06_10_15_44_51.873,3.757,29.8,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-37.4,99.1,998.4,-0.8,-0.5,-1.8,25,2.19116,-0.769552,0.0371745,0.741996,-1.71466,-0.590491
2026_06_10_15_44_51.892,3.757,29.8,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.2,95.2,997.8,-1,-0.4,-1.8,25,2.72678,-0.37943,0.252551,0.667861,-1.59882,-0.577248
2026_06_10_15_44_51.912,3.757,29.9,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-35.7,95.9,997.9,-0.5,-0.4,-1.8,25,3.26439,-0.0850406,0.443859,0.601426,-1.47833,-0.56181
2026_06_10_15_44_51.931,3.757,29.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.8,97.4,997.6,-0.6,-0.4,-1.8,25,3.74483,0.249278,0.618693,0.545095,-1.35647,-0.54436
2026_06_10_15_44_51.951,3.757,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-34.9,98.5,996.3,-0.8,-0.3,-1.8,25,4.20287,0.629728,0.742668,0.481483,-1.23144,-0.525083
2026_06_10_15_44_51.971,3.757,29.7,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.2,96.3,997.1,-0.8,-0.4,-1.7,25,4.63244,0.961443,0.844641,0.413714,-1.10648,-0.501711
2026_06_10_15_44_51.991,3.757,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.8,94.4,998.9,-0.9,-0.4,-1.7,25,4.97153,1.17161,1.00121,0.344778,-0.984646,-0.474561
2026_06_10_15_44_52.014,3.757,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.5,94.9,998.7,-0.6,-0.4,-1.7,25,5.23761,1.33137,1.1844,0.282427,-0.863934,-0.446404
2026_06_10_15_44_52.034,3.757,29.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.4,96.5,997.6,-0.6,-0.4,-1.7,25,5.47463,1.52823,1.32089,0.229099,-0.744885,-0.417427
2026_06_10_15_44_52.050,3.757,29.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-37.5,96.3,999.2,-0.7,-0.5,-1.8,25,5.67305,1.74223,1.45643,0.174805,-0.630455,-0.390267
2026_06_10_15_44_52.070,3.757,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-35.8,95.8,997.9,-0.7,-0.4,-1.7,25,5.84849,1.91998,1.58551,0.11986,-0.51853,-0.362515
2026_06_10_15_44_52.090,3.757,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36,95,997.1,-0.7,-0.4,-1.8,25,6.02329,2.04768,1.64895,0.0670192,-0.407087,-0.334338
2026_06_10_15_44_52.110,3.757,29.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.4,96.3,998.1,-0.6,-0.4,-1.7,25,6.1206,2.17128,1.70605,0.0188917,-0.299103,-0.305895
2026_06_10_15_44_52.129,3.757,29.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.2,95.5,998.1,-0.7,-0.4,-1.7,25,6.17806,2.29038,1.77647,-0.0269686,-0.194941,-0.274887
2026_06_10_15_44_52.149,3.757,29.8,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.6,95.9,998.5,-0.6,-0.4,-1.8,25,6.22188,2.38255,1.84449,-0.0704469,-0.0949263,-0.246497
2026_06_10_15_44_52.169,3.757,29.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36,96.9,997.8,-0.6,-0.4,-1.8,25,6.23779,2.49278,1.89272,-0.108993,0.000651007,-0.220738
2026_06_10_15_44_52.189,3.757,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.1,97.6,997.3,-0.7,-0.4,-1.7,25,6.20992,2.62701,1.89984,-0.147565,0.0915377,-0.192701
2026_06_10_15_44_52.209,3.757,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-35.8,95.2,997.8,-0.8,-0.4,-1.8,25,6.15771,2.70002,1.89724,-0.188421,0.177516,-0.16509
2026_06_10_15_44_52.229,3.757,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-35.8,93.5,997.9,-0.8,-0.4,-1.8,25,6.1096,2.6556,1.90014,-0.228798,0.258402,-0.140471
2026_06_10_15_44_52.250,3.757,29.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-37.9,95.8,999.6,-0.6,-0.5,-1.7,25,5.98224,2.61499,1.93767,-0.261162,0.331597,-0.113915
2026_06_10_15_44_52.270,3.757,29.8,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.7,97,997.6,-0.5,-0.4,-1.8,25,5.80957,2.64931,1.95644,-0.283295,0.399567,-0.0881006
2026_06_10_15_44_52.288,3.757,29.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.3,97.6,998.6,-0.8,-0.4,-1.7,25,5.65598,2.71303,1.94014,-0.307852,0.464686,-0.0631177
2026_06_10_15_44_52.309,3.757,29.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-35.2,96.8,997.1,-0.8,-0.5,-1.8,25,5.51882,2.75535,1.90281,-0.337043,0.52187,-0.0390491
2026_06_10_15_44_52.327,3.757,29.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.2,96,999,-0.8,-0.5,-1.8,25,5.36365,2.74278,1.86775,-0.363141,0.571225,-0.0184205
2026_06_10_15_44_52.349,3.757,29.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.3,96.5,998,-0.8,-0.5,-1.8,25,5.16268,2.70995,1.84727,-0.38617,0.615345,0.00128714
2026_06_10_15_44_52.367,3.757,29.8,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-35.5,95.2,998.2,-0.7,-0.4,-1.8,25,4.96329,2.64576,1.79907,-0.403714,0.65672,0.0200219
2026_06_10_15_44_52.388,3.757,29.8,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-38.4,94.8,998,-0.6,-0.4,-1.8,25,4.69772,2.52999,1.74437,-0.413504,0.695282,0.0377392
2026_06_10_15_44_52.407,3.757,29.8,0,0.761,0,0,0,0, ,0,0,0,0,0, ,-37.9,96.5,997.1,-0.7,-0.4,-1.7,25,4.36317,2.43931,1.65678,-0.420776,0.728526,0.0568538
2026_06_10_15_44_52.428,3.757,29.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.2,96,999.2,-0.7,-0.4,-1.8,25,4.07747,2.37048,1.59475,-0.428069,0.756549,0.0747507
2026_06_10_15_44_52.446,3.757,29.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.4,94.2,998.4,-0.7,-0.4,-1.8,25,3.82247,2.23694,1.55978,-0.432896,0.77947,0.0889493
2026_06_10_15_44_52.470,3.757,29.7,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-38,95.5,997.5,-0.6,-0.5,-1.8,25,3.51701,2.08667,1.47715,-0.4329,0.794972,0.102013
2026_06_10_15_44_52.486,3.757,29.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.6,96.5,998.1,-0.6,-0.4,-1.7,25,3.20428,1.98988,1.38394,-0.428318,0.805797,0.116386
2026_06_10_15_44_52.507,3.757,29.9,0,0.757,0,0,0,0, ,0,0,0,0,0, ,-36.4,98.8,998.9,-0.7,-0.4,-1.6,25,2.93034,1.96896,1.32281,-0.424302,0.814572,0.134384
2026_06_10_15_44_52.526,3.757,29.7,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.8,96.3,997.3,-0.6,-0.4,-1.7,25,2.65048,1.93445,1.23854,-0.418392,0.818901,0.150838
2026_06_10_15_44_52.546,3.757,29.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.4,95.5,997.5,-0.6,-0.4,-1.8,25,2.37129,1.81118,1.11797,-0.408258,0.818983,0.160837
2026_06_10_15_44_52.565,3.757,29.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.1,95.4,999,-0.7,-0.5,-1.7,25,2.08675,1.66296,1.03948,-0.399061,0.812573,0.169553
2026_06_10_15_44_52.586,3.757,29.6,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.4,96.4,998.9,-0.7,-0.4,-1.8,25,1.80587,1.53589,0.99406,-0.3908,0.802472,0.177005
2026_06_10_15_44_52.605,3.757,29.8,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.8,96.3,999.6,-0.6,-0.4,-1.8,25,1.53723,1.42955,0.960677,-0.378567,0.791364,0.180768
2026_06_10_15_44_52.627,3.757,29.7,0,0.757,0,0,0,0, ,0,0,0,0,0, ,-36.7,95.9,997.5,-0.6,-0.4,-1.8,25,1.26683,1.30911,0.889866,-0.362615,0.7769,0.183456
2026_06_10_15_44_52.645,3.757,29.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.3,95.5,997,-0.7,-0.4,-1.8,25,0.991193,1.16851,0.754387,-0.348111,0.759317,0.185107
2026_06_10_15_44_52.666,3.757,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.2,96.8,997.4,-0.8,-0.4,-1.7,25,0.711925,1.05112,0.619382,-0.337507,0.738855,0.188217
2026_06_10_15_44_52.684,3.757,29.6,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.2,95.7,999.2,-0.8,-0.4,-1.7,25,0.469818,0.939214,0.541894,-0.328212,0.715754,0.1927
2026_06_10_15_44_52.705,3.757,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.9,95,998.7,-0.7,-0.5,-1.8,25,0.244626,0.784025,0.497414,-0.315303,0.687807,0.193561
2026_06_10_15_44_52.723,3.757,29.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-35.4,95.8,998.2,-0.8,-0.4,-1.8,25,0.0488891,0.635036,0.428141,-0.301473,0.657841,0.190973
2026_06_10_15_44_52.744,3.757,29.7,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.8,95.5,997.4,-0.7,-0.4,-1.8,25,-0.135037,0.502485,0.328279,-0.286836,0.628555,0.187571
2026_06_10_15_44_52.764,3.757,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.1,96.3,998.1,-0.7,-0.4,-1.8,25,-0.326441,0.386218,0.229243,-0.269051,0.597607,0.183412
2026_06_10_15_44_52.785,3.757,29.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.3,95.9,998.5,-0.8,-0.4,-1.8,25,-0.49459,0.28356,0.160907,-0.253264,0.565232,0.178552
2026_06_10_15_44_52.803,3.757,29.6,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-35.6,96.3,998.2,-0.7,-0.5,-1.8,25,-0.639793,0.184538,0.0975833,-0.237004,0.529207,0.173051
2026_06_10_15_44_52.823,3.757,29.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-34.9,95.4,1000,-0.7,-0.4,-1.7,25,-0.740392,0.0772027,0.0736664,-0.21792,0.49234,0.16942
2026_06_10_15_44_52.842,3.757,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.7,96.8,998.4,-0.6,-0.4,-1.8,25,-0.883903,-0.0129884,0.055464,-0.196247,0.457307,0.165131
2026_06_10_15_44_52.864,3.757,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.7,97.2,996.9,-0.6,-0.4,-1.8,25,-1.06016,-0.0545534,-0.0381355,-0.172217,0.421739,0.157787
2026_06_10_15_44_52.882,3.757,29.8,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.6,97.2,998.6,-0.7,-0.4,-1.7,25,-1.19557,-0.0840025,-0.122053,-0.150969,0.385837,0.152477
2026_06_10_15_44_52.903,3.757,29.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-35.8,96.8,997.8,-0.7,-0.5,-1.7,25,-1.29638,-0.121402,-0.179186,-0.132471,0.347342,0.149128
2026_06_10_15_44_52.922,3.757,29.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.3,95.5,997.6,-0.7,-0.4,-1.8,25,-1.3785,-0.198056,-0.257155,-0.114228,0.309022,0.142757
2026_06_10_15_44_52.944,3.757,29.6,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-35.5,93.6,998.2,-0.7,-0.4,-1.7,25,-1.44245,-0.348443,-0.320223,-0.0963159,0.273512,0.135995
2026_06_10_15_44_52.961,3.757,29.6,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.3,96.3,998.4,-0.7,-0.4,-1.8,25,-1.52067,-0.47012,-0.359002,-0.078808,0.238395,0.128894
2026_06_10_15_44_52.982,3.757,29.6,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.7,96,998.9,-0.7,-0.4,-1.8,25,-1.61698,-0.524661,-0.376944,-0.0617704,0.203825,0.119053
2026_06_10_15_44_53.001,3.757,29.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.7,95.7,997.8,-0.6,-0.4,-1.7,25,-1.6859,-0.588655,-0.406862,-0.0428117,0.169946,0.111561
2026_06_10_15_44_53.025,3.757,29.6,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.3,95.8,997.9,-0.6,-0.5,-1.8,25,-1.75783,-0.651513,-0.45783,-0.0221197,0.134439,0.103887
2026_06_10_15_44_53.040,3.757,29.6,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-35.4,97.4,998.9,-0.7,-0.5,-1.7,25,-1.7857,-0.666391,-0.477067,-0.00478563,0.0975592,0.0960767
