UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h
2026_06_10_18_04_55.510,3.862,30.1,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-195.6,-40.7,981.5,0.1,-2.6,-3.3,25,-9.66762,9.00453,-4.40732,0.485033,-1.55488,-1.7053
2026_06_10_18_04_55.510,3.862,30.1,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-185.7,-44.3,983.5,0,-2.3,-3,25,0.519869,4.96551,-2.19969,0.358523,-1.16927,-1.31052
2026_06_10_18_04_55.546,3.862,30.1,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-182.3,-44.9,979.4,0.1,-1.4,-2.8,25,3.78459,4.0812,-6.0407,0.433629,-0.225441,-1.03676
2026_06_10_18_04_55.553,3.862,30.1,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-173.5,-48,988.1,0,-1.4,-2.5,25,12.0858,0.826957,2.76228,0.310252,-0.211703,-0.68272
2026_06_10_18_04_55.588,3.862,30.1,0,0.758,0,0,0,0.003, ,0,0,0,0,0, ,-174.9,-45,988.1,-0.3,-0.6,-1.5,25,9.99203,3.68516,2.59395,0.000486354,0.576823,0.328414
2026_06_10_18_04_55.588,3.862,30.1,0,0.758,0,0,0,0.003, ,0,0,0,0,0, ,-177.8,-46,985.8,-0.5,-0.1,-1.8,25,6.57149,2.49106,0.205973,-0.19345,1.02644,0.0175424
2026_06_10_18_04_55.625,3.862,30.1,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,-185.1,-46.9,975.3,-0.1,-1.5,-1.9,25,-0.906544,1.46668,-9.98666,0.206151,-0.393454,-0.0804797
2026_06_10_18_04_55.631,3.862,30.1,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,-180.1,-47.2,993.4,0.3,-1.5,-2,25,3.99635,1.08645,8.17046,0.581401,-0.369478,-0.172529
2026_06_10_18_04_55.667,3.862,30.1,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-183.3,-46,1000.8,-0.6,0,-1.6,25,0.65033,2.18368,14.8471,-0.326606,1.10733,0.225797
2026_06_10_18_04_55.668,3.862,30.1,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-181.8,-46.1,985.1,-0.7,-0.6,-2.4,25,2.065,1.95366,-1.27933,-0.403656,0.458137,-0.563587
2026_06_10_18_04_55.704,3.862,30.1,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-170.7,-49.6,982.4,-0.4,-2.1,-2.5,25,12.701,-1.55875,-3.81906,-0.0881992,-1.02408,-0.626197
2026_06_10_18_04_55.710,3.862,30.1,0,0.758,0,0,0,0.003, ,0,0,0,0,0, ,-175.4,-48.5,979.8,0,-2.7,-2.1,25,7.37021,-0.397279,-6.10715,0.304988,-1.54339,-0.200225
2026_06_10_18_04_55.751,3.862,30,0,0.758,0,0,0,0.003, ,0,0,0,0,0, ,-184.6,-46.1,988.7,0,-2.6,-2.1,25,-1.99862,1.95381,2.89386,0.286403,-1.35239,-0.188024
2026_06_10_18_04_55.751,3.862,30.1,0,0.758,0,0,0,0.003, ,0,0,0,0,0, ,-177.8,-46.9,994.6,-0.2,-1.1,-2.5,25,4.71599,1.05912,8.43771,0.0750438,0.18432,-0.564379
2026_06_10_18_04_55.788,3.862,30,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-178.9,-46.5,988.7,-1,-1.9,-2,25,3.36213,1.38239,2.20334,-0.705154,-0.602537,-0.0452215
2026_06_10_18_04_55.788,3.862,30.1,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-174.4,-46.9,986,-0.2,-0.7,-2.6,25,7.52014,0.910339,-0.548674,0.113441,0.597618,-0.624184
2026_06_10_18_04_55.825,3.862,30,0,0.758,0,0,0,0.003, ,0,0,0,0,0, ,-171.2,-44,983.2,-0.5,-0.1,-2.2,25,10.1644,3.66651,-3.22992,-0.184331,1.14292,-0.198336
2026_06_10_18_04_55.831,3.862,30.1,0,0.758,0,0,0,0.003, ,0,0,0,0,0, ,-178.7,-44.1,981.8,-0.2,-1.5,-1.8,25,2.27351,3.34613,-4.39046,0.117761,-0.284071,0.201563
2026_06_10_18_04_55.867,3.862,30,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-179.9,-44.3,999.1,-0.5,-0.3,-1.6,25,0.97153,2.94832,12.65,-0.180274,0.896677,0.383186
2026_06_10_18_04_55.868,3.862,30,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-181.6,-44.5,993.8,-1.4,1.5,-2,25,-0.735887,2.57475,6.7406,-1.04187,2.58719,-0.0279766
2026_06_10_18_04_55.904,3.862,30.1,0,0.758,0,0,0,0.003, ,0,0,0,0,0, ,-175.2,-44.5,971,-0.7,0.1,-2.6,25,5.51396,2.41785,-15.7755,-0.299706,1.07219,-0.60799
2026_06_10_18_04_55.905,3.862,30.1,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-168,-47.7,986.9,0.8,-2.8,-2.8,25,12.1586,-0.831991,0.601433,1.17285,-1.80479,-0.764847
2026_06_10_18_04_55.941,3.862,30.1,0,0.757,0,0,0,0.002, ,0,0,0,0,0, ,-174.3,-46.2,1008.3,0,-2,-1.6,25,5.30962,0.673005,21.3127,0.325758,-0.919182,0.445198
2026_06_10_18_04_55.947,3.862,30,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-180.4,-43.3,990.3,-1.1,-0.8,-2.2,25,-0.92807,3.44364,2.56241,-0.760577,0.300268,-0.16365
2026_06_10_18_04_55.984,3.862,30.1,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,-167.9,-47.4,979.9,-0.5,-0.6,-2.6,25,11.2476,-0.741291,-7.67683,-0.132511,0.475877,-0.54149
2026_06_10_18_04_55.984,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-169.4,-46.7,987.4,-0.4,-1.7,-1.6,25,9.10793,-0.0174456,0.062465,-0.0274828,-0.619606,0.461038
2026_06_10_18_04_56.021,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-180,-46.5,991.2,-0.1,-1.8,-1.8,25,-1.72413,0.177524,3.74287,0.265051,-0.678802,0.239038
2026_06_10_18_04_56.027,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-177.6,-46,984.9,-0.6,-2.2,-2.4,25,0.707807,0.651472,-2.59325,-0.235866,-1.02525,-0.357248
2026_06_10_18_04_56.063,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-173.4,-45,986.9,-0.3,-0.3,-1.8,25,4.73672,1.5813,-0.496162,0.0693666,0.879335,0.246241
2026_06_10_18_04_56.063,3.862,30,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-176.3,-45.5,995.4,-0.2,-0.3,-2.3,25,1.63643,1.00018,7.77509,0.162093,0.825751,-0.25353
2026_06_10_18_04_56.101,3.862,30.1,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,-168.4,-47.6,990.8,-1.5,-1.1,-2.6,25,9.19601,-1.09678,2.84142,-1.10818,-0.000193412,-0.52894
2026_06_10_18_04_56.108,3.862,30.1,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-168.4,-46.1,967.6,-0.3,1,-1.8,25,8.63563,0.424348,-19.8249,0.122791,2.03583,0.278917
2026_06_10_18_04_56.145,3.862,30.1,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-169.4,-45.8,978.8,0.6,-0.6,-2,25,7.13986,0.689348,-7.75803,0.987887,0.360525,0.0680146
2026_06_10_18_04_56.145,3.862,30,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-170.1,-43,1004.3,0.3,-2,-1.6,25,6.0261,3.36203,17.4378,0.636828,-1.01879,0.451682
2026_06_10_18_04_56.182,3.862,30.1,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,-178.1,-43.4,1009.2,-1.6,-0.3,-1.5,25,-2.09737,2.76934,21.1259,-1.24409,0.691498,0.521111
2026_06_10_18_04_56.182,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-181.5,-43.2,976.9,-1.7,2.2,-1.5,25,-5.26596,2.79449,-11.4773,-1.26523,3.07319,0.489356
2026_06_10_18_04_56.221,3.862,30.1,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-169.3,-49,969.6,0.1,0.4,-2.9,25,6.88321,-2.99908,-17.8555,0.557027,1.14076,-0.897808
2026_06_10_18_04_56.227,3.862,30.1,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-168.9,-46.2,991.5,0.5,-3.1,-1.4,25,6.85159,-0.101636,4.46528,0.910895,-2.32212,0.611199
2026_06_10_18_04_56.262,3.862,30,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-183.5,-42.8,1002.9,-0.1,-2.3,-1.7,25,-7.72109,3.20096,15.2459,0.273669,-1.40499,0.283095
2026_06_10_18_04_56.262,3.862,30.1,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-180.9,-43.8,997.8,-0.8,0.8,-2.5,25,-4.7298,2.03637,9.37217,-0.42168,1.68618,-0.509781
2026_06_10_18_04_56.301,3.862,30,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-166.9,-43.4,980.1,-0.8,0.8,-3.5,25,9.13186,2.30009,-8.35966,-0.395983,1.58343,-1.44825
2026_06_10_18_04_56.301,3.862,30.1,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,-161.2,-44,975.5,0.5,-1.2,-3.3,25,14.1017,1.57821,-12.3101,0.888537,-0.452127,-1.16609
2026_06_10_18_04_56.339,3.862,30.1,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-172.1,-44.3,992.5,0.7,-0.8,-2.6,25,2.67449,1.19118,4.92211,1.0283,-0.0367631,-0.416358
2026_06_10_18_04_56.345,3.862,30.1,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-182.3,-44.3,997.1,-0.4,1.1,-1.8,25,-7.3777,1.1186,9.08199,-0.100848,1.80759,0.384638
2026_06_10_18_04_56.382,3.862,30.1,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-174.5,-45,986,-0.9,1.5,-2.4,25,0.634221,0.371758,-2.23322,-0.579468,2.08525,-0.220519
2026_06_10_18_04_56.382,3.862,30.1,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-164.7,-45.2,978.8,-0.6,-0.1,-1.8,25,10.097,0.155197,-9.07777,-0.253297,0.406929,0.374637
2026_06_10_18_04_56.420,3.862,30.1,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-176.1,-44.3,981.2,0.4,-2.2,-1.9,25,-1.57097,1.01832,-6.19769,0.731669,-1.65388,0.254855
2026_06_10_18_04_56.420,3.862,30,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-179.8,-44.9,1002.1,-0.1,-2.1,-1.8,25,-5.0625,0.374545,14.4431,0.202317,-1.45615,0.336278
2026_06_10_18_04_56.458,3.862,30.1,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,-178.5,-43.3,995.3,-1,0.8,-1.9,25,-3.49361,1.90297,6.97022,-0.682589,1.44423,0.218833
2026_06_10_18_04_56.464,3.862,30.1,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-167.8,-41.8,981.3,-1.1,-0.2,-2.6,25,7.09326,3.24131,-7.02797,-0.737947,0.386689,-0.473174
2026_06_10_18_04_56.501,3.862,30,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-164.9,-43.4,975.9,-0.2,-0.8,-1.4,25,9.47267,1.49254,-11.8351,0.1796,-0.218594,0.719097
2026_06_10_18_04_56.501,3.862,30.1,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-176.6,-44.5,982.5,0.8,-1.8,-1.9,25,-2.4481,0.335104,-4.71505,1.13819,-1.1748,0.190512
2026_06_10_18_04_56.539,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-177.4,-43.9,1001.9,0.3,-3,-2.1,25,-3.07453,0.896401,14.3812,0.584063,-2.26665,-0.0150039
2026_06_10_18_04_56.539,3.862,30.1,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-177.3,-43.3,1003.9,-0.5,-3.2,-2.3,25,-2.79023,1.4235,15.4439,-0.227154,-2.32243,-0.207996
2026_06_10_18_04_56.577,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-174.8,-43.4,1000.6,-2.1,-2,-2.2,25,-0.196376,1.2398,11.3033,-1.76456,-1.01747,-0.0983681
2026_06_10_18_04_56.583,3.862,30,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-169.5,-43.8,982.2,-2.2,0.6,-2,25,4.95411,0.776437,-7.22484,-1.75399,1.56531,0.101533
2026_06_10_18_04_56.621,3.862,30.1,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-167.2,-44.4,974.3,-0.8,-0.3,-2.4,25,6.88214,0.147402,-14.4439,-0.289759,0.597346,-0.292467
2026_06_10_18_04_56.621,3.862,30,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-162.3,-44.5,989.2,-0.1,-2.4,-2.2,25,11.2135,0.0414681,0.882321,0.40657,-1.47507,-0.0807387
2026_06_10_18_04_56.660,3.862,29.9,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-171,-40.5,999.7,-0.7,-2,-1,25,2.09522,3.91707,11.0086,-0.199924,-0.997371,1.08762
2026_06_10_18_04_56.660,3.862,30.1,0,0.76,0,0,0,0.004, ,0,0,0,0,0, ,-173.5,-44.1,989.6,-1.2,-1,-1.6,25,-0.456285,0.188059,0.545493,-0.672507,0.0329375,0.439623
2026_06_10_18_04_56.697,3.862,30.1,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-170.7,-43.8,982,-0.7,0,-1.4,25,2.28621,0.467458,-6.85616,-0.146761,1.00046,0.60674
2026_06_10_18_04_56.697,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-167.7,-44.1,981.3,0,-1.4,-1.8,25,5.05549,0.148113,-7.11705,0.540854,-0.417848,0.181954
2026_06_10_18_04_56.735,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-173.5,-43.8,992,0.6,-2.5,-1.7,25,-0.875865,0.429946,3.69064,1.08961,-1.45887,0.26782
2026_06_10_18_04_56.742,3.862,30,0,0.757,0,0,0,0.002, ,0,0,0,0,0, ,-169.5,-46.7,993.1,0.2,-1.6,-1.8,25,3.05563,-2.4079,4.53221,0.635404,-0.497392,0.154546
2026_06_10_18_04_56.779,3.862,30.1,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-169.7,-44.6,990.4,-0.2,-3.2,-1.9,25,2.67553,-0.225147,1.63834,0.208872,-2.01833,0.0481755
2026_06_10_18_04_56.779,3.862,30,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-164.9,-43.5,992.4,-0.5,-1.6,-2.4,25,7.16624,0.855056,3.47756,-0.0947159,-0.34409,-0.439526
2026_06_10_18_04_56.818,3.862,30.1,0,0.758,0,0,0,0.003, ,0,0,0,0,0, ,-161.4,-42.2,982.2,-0.7,0,-1.3,25,10.1229,2.06334,-6.62358,-0.28285,1.22813,0.653742
2026_06_10_18_04_56.818,3.862,30.1,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-168.7,-42.9,984.8,0,-1.1,-1.6,25,2.42846,1.25893,-3.6992,0.413058,0.0868048,0.323045
2026_06_10_18_04_56.856,3.862,30,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-167.1,-44.6,1000.8,-0.3,-0.9,-1.7,25,3.83172,-0.465983,12.0387,0.0970276,0.275421,0.206407
2026_06_10_18_04_56.856,3.862,30.1,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,-172.4,-42.4,995.1,-1.5,-0.7,-1.7,25,-1.54028,1.69538,5.77877,-1.07232,0.452544,0.193829
2026_06_10_18_04_56.895,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-163.2,-39.3,983.8,-0.7,0.5,-3,25,7.47326,4.59762,-5.52906,-0.231353,1.5884,-1.07837
2026_06_10_18_04_56.901,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-161.1,-44.7,991.9,-0.9,0.1,-1.4,25,9.05387,-0.918022,2.6611,-0.411161,1.1038,0.53859
2026_06_10_18_04_56.940,3.862,30,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-171.1,-43,986.5,-1.1,-1.5,-1.9,25,-1.19316,0.786124,-2.73655,-0.580012,-0.514714,0.0210041
2026_06_10_18_04_56.940,3.862,30,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-164.3,-44.7,981.5,-0.7,0.5,-1.7,25,5.47236,-0.909984,-7.41745,-0.156855,1.45571,0.21363
2026_06_10_18_04_56.979,3.862,30.1,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-165.7,-44.1,986.2,0,-0.8,-1.8,25,3.78155,-0.272811,-2.40864,0.531375,0.106616,0.103659
2026_06_10_18_04_56.979,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-161.7,-43,997,-0.2,-2.1,-2.1,25,7.42924,0.810296,8.20906,0.305088,-1.16027,-0.193517
2026_06_10_18_04_57.017,3.862,30,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-166.3,-43.9,989.2,-0.4,0,-1.7,25,2.51667,-0.111661,0.146491,0.0925906,0.946448,0.206088
2026_06_10_18_04_57.017,3.862,30.1,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-165.4,-44.6,984.2,-0.1,0,-1.4,25,3.2359,-0.783525,-4.71009,0.377808,0.888774,0.484389
2026_06_10_18_04_57.056,3.862,30,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-172.4,-41.7,995.6,-0.1,-1.4,-1.4,25,-3.74801,2.07586,6.62955,0.354785,-0.52273,0.454871
2026_06_10_18_04_57.056,3.862,30,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-171.6,-43.2,992.1,-0.5,0,-1.6,25,-2.744,0.495065,2.8322,-0.0546472,0.866468,0.233246
2026_06_10_18_04_57.096,3.862,30.1,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,-171,-42.9,980.4,-0.5,-0.4,-1.9,25,-1.99507,0.755755,-8.68385,-0.0513171,0.425855,-0.0718263
2026_06_10_18_04_57.096,3.862,30.1,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-164,-43.9,993.2,-0.3,-1.6,-1.9,25,4.91323,-0.25983,4.25531,0.145716,-0.763533,-0.0674494
2026_06_10_18_04_57.135,3.862,30.1,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-163.3,-41.6,995.7,-0.6,-0.3,-1.6,25,5.2925,1.98593,6.41983,-0.154023,0.543385,0.22752
2026_06_10_18_04_57.135,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-165.2,-42.7,991.8,-1.2,-0.6,-1.3,25,3.12788,0.798424,2.24742,-0.726356,0.219414,0.504515
2026_06_10_18_04_57.175,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-165.1,-42.9,975.7,-0.5,-0.7,-2,25,3.03422,0.555863,-13.499,-0.00342149,0.10909,-0.204901
2026_06_10_18_04_57.175,3.862,30.1,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-167.2,-41.8,984.1,0.3,-2.1,-1.5,25,0.813316,1.58848,-4.53234,0.772412,-1.2549,0.292351
2026_06_10_18_04_57.214,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-172.8,-41.3,1002.5,0.3,-2.1,-2,25,-4.66563,1.97644,13.5832,0.725343,-1.17843,-0.21023
2026_06_10_18_04_57.214,3.862,30.1,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-164.9,-42.4,1003.2,-0.8,-0.5,-2.5,25,3.27799,0.789519,13.4342,-0.385342,0.44463,-0.682185
2026_06_10_18_04_57.252,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-158,-43.4,980.5,-1,-0.2,-2.5,25,9.768,-0.228124,-9.39281,-0.555766,0.708394,-0.640614
2026_06_10_18_04_57.253,3.862,30.1,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-154.7,-44.1,981.6,-0.3,-1.4,-1.9,25,12.3722,-0.892892,-7.75398,0.156773,-0.498211,-0.0198577
2026_06_10_18_04_57.291,3.862,30.1,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-160.6,-42.1,986.2,0,-1.8,-1.7,25,5.89804,1.10058,-2.82159,0.438079,-0.855664,0.175259
2026_06_10_18_04_57.297,3.862,30.1,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-170.6,-40.5,994.7,0,-1.8,-2.1,25,-4.15668,2.58476,5.59137,0.411383,-0.803522,-0.223234
2026_06_10_18_04_57.336,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-166.9,-42.1,999.3,-0.8,0.4,-2.1,25,-0.316107,0.876006,9.71046,-0.38931,1.37841,-0.20963
2026_06_10_18_04_57.336,3.862,30,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-163.3,-42.9,979.1,-0.6,-0.3,-2.6,25,3.19346,0.0469963,-10.4658,-0.171681,0.615743,-0.681622
2026_06_10_18_04_57.375,3.862,30.2,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-154.6,-43.7,982.6,-0.1,-3.2,-2.3,25,11.4338,-0.731492,-6.43469,0.323547,-2.23342,-0.349226
2026_06_10_18_04_57.376,3.862,30.1,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-161,-40.8,992.1,0,-3.1,-1.6,25,4.53204,2.12473,3.16797,0.400784,-2.00037,0.350727
2026_06_10_18_04_57.415,3.862,30.1,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-167.9,-40.5,1006.7,-0.6,-0.4,-1.6,25,-2.43389,2.28611,17.1301,-0.205358,0.739264,0.329354
2026_06_10_18_04_57.415,3.862,30,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-163.8,-42.3,991.6,-1.7,0.4,-1.8,25,1.68949,0.401644,1.44629,-1.25933,1.46984,0.115378
2026_06_10_18_04_57.454,3.862,30,0,0.758,0,0,0,0.003, ,0,0,0,0,0, ,-163.9,10.8,983.7,0.5,2,-0.7,25,1.48959,51.8593,-6.30111,0.950381,2.93152,1.17483
2026_06_10_18_04_57.454,3.862,30,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-166.9,-36.9,954.7,1.3,-0.7,-1.4,25,-1.50977,2.45246,-34.0335,1.66809,0.135148,0.424568
2026_06_10_18_04_57.494,3.862,30.1,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-159.9,-41.5,1005.7,1.3,-1.7,-1.1,25,5.36895,-2.15683,17.4865,1.56644,-0.842619,0.689556
2026_06_10_18_04_57.494,3.862,30.1,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-166.8,-35.7,1015.2,0.1,-0.4,-1.2,25,-1.648,3.59788,25.6314,0.30755,0.469119,0.550583
2026_06_10_18_04_57.534,3.862,30.1,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-161.6,-37.8,1004.1,-0.8,-0.3,-2.3,25,3.49399,1.34262,13.3077,-0.583769,0.537485,-0.549453
2026_06_10_18_04_57.534,3.862,30,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-162.5,-40,994.5,-1.3,-0.7,-2.6,25,2.4085,-0.872162,3.18928,-1.03296,0.11692,-0.80683
2026_06_10_18_04_57.573,3.862,30,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-154.1,-41.6,981.9,-1.1,-0.5,-2.4,25,10.4058,-2.37026,-9.22114,-0.776109,0.303701,-0.563757
2026_06_10_18_04_57.574,3.862,30,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-158.6,-40.8,984.3,-0.1,-0.8,-2.3,25,5.4088,-1.4502,-6.33239,0.240716,-0.00566512,-0.43245
2026_06_10_18_04_57.612,3.862,30.1,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,-158,-40.7,991.4,0,-1.8,-1.9,25,5.66092,-1.26488,0.9372,0.323001,-0.974851,-0.0182853
2026_06_10_18_04_57.612,3.862,30.1,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-162.7,-41,999.1,-0.3,-0.5,-1.8,25,0.759166,-1.47866,8.34543,0.0124585,0.344944,0.0797821
2026_06_10_18_04_57.652,3.862,30,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-166.1,-40.6,992.1,-1.1,0.2,-1.8,25,-2.58351,-1.00074,1.05016,-0.763926,1.0026,0.0749203
2026_06_10_18_04_57.652,3.862,30.1,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,-162.1,-40,985.9,-0.7,0.1,-2.2,25,1.45205,-0.358039,-5.02488,-0.329561,0.844547,-0.317458
2026_06_10_18_04_57.691,3.862,29.9,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-159.6,-38.9,991.8,-0.9,-1.6,-1.7,25,3.78739,0.730262,1.00153,-0.503385,-0.85512,0.186653
2026_06_10_18_04_57.691,3.862,30.1,0,0.758,0,0,0,0.003, ,0,0,0,0,0, ,-166.5,-38.9,992.1,-1,-1.6,-1.4,25,-3.13316,0.685762,1.23134,-0.569663,-0.803011,0.466138
2026_06_10_18_04_57.730,3.862,30,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-164.4,-40.7,980.4,-0.5,-0.5,-1.8,25,-0.906215,-1.10118,-10.1872,-0.0501837,0.312406,0.0499205
2026_06_10_18_04_57.730,3.862,30,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,-156.4,-41.6,983.2,0,0,-1.8,25,6.90526,-1.90665,-6.8517,0.43764,0.778135,0.0468785
2026_06_10_18_04_57.770,3.862,30.1,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,-154.5,-37.4,996,0.3,-0.5,-1.6,25,8.32657,2.28156,5.97581,0.701831,0.245952,0.237928
2026_06_10_18_04_57.770,3.862,30,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-159.3,-36.3,993.7,0,-0.7,-1.3,25,3.16542,3.20901,3.38175,0.368204,0.0370577,0.514289
2026_06_10_18_04_57.809,3.862,30.1,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,-168.2,-42.7,990.9,-0.5,-0.1,-1.8,25,-5.6563,-3.19154,0.460997,-0.139,0.616518,-0.00181639
2026_06_10_18_04_57.810,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-166.3,-38.3,988,-0.3,0.7,-2.1,25,-3.46951,1.26889,-2.37876,0.063377,1.35457,-0.292565
2026_06_10_18_04_57.849,3.862,30.1,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-159.6,-40,991.2,0,0.8,-2.3,25,3.23777,-0.45664,0.868708,0.350374,1.36898,-0.468643
2026_06_10_18_04_57.850,3.862,30,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-159.5,-39,994.9,-0.2,-1.2,-2.2,25,3.13743,0.540718,4.40305,0.135117,-0.653502,-0.343132
